document_id,claim_id,doc_type,present
DOC-67B15625,CLM-00184,photo_damage,True
DOC-67FE99C5,CLM-00184,repair_estimate,True
DOC-E2946099,CLM-00185,photo_damage,True
DOC-36F2B887,CLM-00185,photo_scene,True
DOC-61060EBB,CLM-00185,repair_estimate,True
DOC-83DDFE50,CLM-00186,photo_damage,True
DOC-D86694E3,CLM-00186,police_report,False
DOC-E0F2ED7E,CLM-00186,repair_estimate,True
DOC-2E5FB165,CLM-00186,cai_form,True
DOC-3198D6CD,CLM-00187,photo_damage,True
DOC-F7A7DC9B,CLM-00187,police_report,True
DOC-4DB5D518,CLM-00187,repair_estimate,False
DOC-F7F74E5A,CLM-00188,photo_damage,True
DOC-8E603A13,CLM-00188,repair_estimate,True
DOC-BA30936D,CLM-00189,photo_damage,True
DOC-F4DF35B5,CLM-00189,cai_form,True
DOC-9CFB065A,CLM-00189,repair_estimate,True
DOC-3DA4423B,CLM-00189,witness_statement,True
DOC-A3D7F25A,CLM-00190,photo_damage,True
DOC-D3E27EB8,CLM-00190,cai_form,True
DOC-C7BE60EF,CLM-00190,repair_estimate,True
DOC-73A0616C,CLM-00191,photo_damage,True
DOC-946B58C4,CLM-00191,photo_scene,True
DOC-4E38173E,CLM-00191,repair_estimate,True
DOC-367E1D73,CLM-00192,photo_damage,True
DOC-3F6E9C69,CLM-00192,cai_form,True
DOC-712B6422,CLM-00192,repair_estimate,True
DOC-74E6CA71,CLM-00193,photo_damage,True
DOC-1DEAEFC9,CLM-00193,police_report,True
DOC-775847F8,CLM-00193,repair_estimate,True
DOC-92884101,CLM-00194,photo_damage,False
DOC-AAEA5F71,CLM-00194,photo_scene,True
DOC-2E6A7AB3,CLM-00194,repair_estimate,True
DOC-A7BA8AC6,CLM-00195,photo_damage,False
DOC-CED1E56C,CLM-00195,cai_form,True
DOC-A40B403E,CLM-00195,repair_estimate,True
DOC-B9465D7C,CLM-00196,police_report,True
DOC-75CAC7E7,CLM-00196,id_document,True
DOC-593334AD,CLM-00196,photo_damage,True
DOC-4F5BFD51,CLM-00197,photo_damage,True
DOC-A8720AF5,CLM-00197,repair_estimate,True
DOC-C141A5A4,CLM-00198,photo_damage,True
DOC-D29A10BD,CLM-00198,cai_form,True
DOC-D9C826BB,CLM-00198,repair_estimate,True
DOC-64DA4552,CLM-00199,photo_damage,True
DOC-576953B3,CLM-00199,repair_estimate,True
DOC-0EACFF4C,CLM-00200,photo_damage,True
DOC-3B582C9B,CLM-00200,cai_form,False
DOC-BEF2F370,CLM-00200,repair_estimate,True
DOC-FC585F03,CLM-00201,photo_damage,True
DOC-F02BF158,CLM-00201,repair_estimate,True
DOC-FB323FA1,CLM-00202,photo_damage,True
DOC-D00F5590,CLM-00202,photo_scene,False
DOC-AD1B4B81,CLM-00202,repair_estimate,True
DOC-56B2F9C1,CLM-00203,photo_damage,True
DOC-BDCC63A0,CLM-00203,cai_form,True
DOC-57CA089B,CLM-00203,repair_estimate,False
DOC-5D8527F9,CLM-00204,photo_damage,True
DOC-A4BA621D,CLM-00204,cai_form,False
DOC-66C8461B,CLM-00204,repair_estimate,True
DOC-FAB4D19A,CLM-00205,photo_damage,True
DOC-2AB0399B,CLM-00205,cai_form,True
DOC-F1591198,CLM-00205,repair_estimate,True
DOC-047FCDF4,CLM-00206,photo_damage,True
DOC-EE80D0FC,CLM-00206,cai_form,True
DOC-4ED8F1EA,CLM-00206,repair_estimate,True
DOC-6E12CE11,CLM-00207,photo_damage,True
DOC-5B6B62F8,CLM-00207,police_report,True
DOC-5336A3BD,CLM-00207,repair_estimate,True
DOC-C408E210,CLM-00208,photo_damage,False
DOC-F0D2F522,CLM-00208,cai_form,True
DOC-7E2B2EAF,CLM-00208,repair_estimate,False
DOC-72D7C5C0,CLM-00209,photo_damage,True
DOC-296795F6,CLM-00209,photo_scene,True
DOC-BA0E79FA,CLM-00209,repair_estimate,True
DOC-599ABF0F,CLM-00210,photo_damage,True
DOC-4363C282,CLM-00210,photo_scene,True
DOC-062FF510,CLM-00210,repair_estimate,True
DOC-E5C17974,CLM-00210,police_report,True
DOC-62F16DBE,CLM-00211,photo_damage,True
DOC-504DF085,CLM-00211,photo_scene,False
DOC-DA685C4D,CLM-00211,repair_estimate,True
DOC-533A0648,CLM-00212,photo_damage,True
DOC-DF06886C,CLM-00212,repair_estimate,True
DOC-709A8BC3,CLM-00213,photo_damage,True
DOC-DCBA32DF,CLM-00213,photo_scene,True
DOC-823E8463,CLM-00213,repair_estimate,True
DOC-92D217B0,CLM-00214,photo_damage,True
DOC-3A72670B,CLM-00214,repair_estimate,True
DOC-E893DB89,CLM-00215,photo_damage,True
DOC-7F297B44,CLM-00215,police_report,True
DOC-23EF48B8,CLM-00215,repair_estimate,True
DOC-6FE5C6B2,CLM-00216,photo_damage,False
DOC-82E057C0,CLM-00216,cai_form,True
DOC-2A460659,CLM-00216,repair_estimate,True
DOC-33962E65,CLM-00217,photo_damage,False
DOC-D95721BB,CLM-00217,cai_form,True
DOC-585EE4A2,CLM-00217,repair_estimate,True
DOC-53824365,CLM-00217,id_document,True
DOC-DA8B2EBD,CLM-00218,photo_damage,True
DOC-ADE6459A,CLM-00218,photo_scene,True
DOC-0E6ADE07,CLM-00218,repair_estimate,True
DOC-91ECCC6F,CLM-00219,police_report,True
DOC-968E5B20,CLM-00219,id_document,True
DOC-455EFC38,CLM-00219,repair_estimate,True
DOC-E256FF5F,CLM-00220,photo_damage,True
DOC-6A7E7827,CLM-00220,cai_form,False
DOC-6CAA4F89,CLM-00220,repair_estimate,True
DOC-1AADC05F,CLM-00220,police_report,True
DOC-F90F9E5B,CLM-00221,photo_damage,False
DOC-F67E3762,CLM-00221,repair_estimate,True
DOC-A2D131E8,CLM-00222,photo_damage,True
DOC-E23BBA1F,CLM-00222,cai_form,True
DOC-FC281831,CLM-00222,repair_estimate,True
DOC-50C2E416,CLM-00223,photo_damage,True
DOC-0906DFCE,CLM-00223,police_report,True
DOC-88180AAE,CLM-00223,repair_estimate,True
DOC-592036A0,CLM-00224,photo_damage,False
DOC-0601FEE2,CLM-00224,cai_form,True
DOC-4737C2A9,CLM-00224,repair_estimate,False
DOC-88B0F080,CLM-00225,photo_damage,True
DOC-98B3418C,CLM-00225,cai_form,True
DOC-D4D3FFC0,CLM-00225,repair_estimate,True
DOC-7F84483C,CLM-00226,photo_damage,True
DOC-09B6AD6C,CLM-00226,cai_form,True
DOC-B8FD27B5,CLM-00226,repair_estimate,True
DOC-E90965D6,CLM-00227,photo_damage,True
DOC-E091A256,CLM-00227,photo_scene,True
DOC-5ECCC92E,CLM-00227,repair_estimate,True
DOC-0EE56A71,CLM-00228,photo_damage,True
DOC-051475DC,CLM-00228,cai_form,True
DOC-C7068F0A,CLM-00228,repair_estimate,True
DOC-DA9DFA38,CLM-00229,photo_damage,True
DOC-90E282F0,CLM-00229,cai_form,True
DOC-1595CC25,CLM-00229,repair_estimate,True
DOC-F4F9F609,CLM-00229,medical_report,True
DOC-826291A0,CLM-00230,photo_damage,False
DOC-17C1AA7E,CLM-00230,police_report,False
DOC-78278E69,CLM-00230,repair_estimate,False
DOC-591522CC,CLM-00231,photo_damage,True
DOC-EDB46F47,CLM-00231,photo_scene,False
DOC-51205A72,CLM-00231,repair_estimate,True
DOC-B2B81B63,CLM-00232,photo_damage,True
DOC-09046DE0,CLM-00232,repair_estimate,True
DOC-7DECFBC2,CLM-00233,photo_damage,True
DOC-17F94113,CLM-00233,cai_form,False
DOC-3A37D0CB,CLM-00233,repair_estimate,True
DOC-95B8C9AE,CLM-00234,photo_damage,True
DOC-535F560F,CLM-00234,repair_estimate,True
DOC-04A0410D,CLM-00235,photo_damage,True
DOC-DC7B303C,CLM-00235,photo_scene,True
DOC-F79F0163,CLM-00235,repair_estimate,True
DOC-019BED70,CLM-00235,medical_report,True
DOC-83899E80,CLM-00236,photo_damage,False
DOC-6B2DAE69,CLM-00236,cai_form,False
DOC-1AF2775C,CLM-00236,repair_estimate,True
DOC-A2114407,CLM-00237,photo_damage,True
DOC-6281FC00,CLM-00237,repair_estimate,True
DOC-DFFCE17B,CLM-00238,photo_damage,True
DOC-3C8CF16E,CLM-00238,cai_form,True
DOC-3D3865D6,CLM-00238,repair_estimate,True
DOC-1BF7BB0C,CLM-00239,photo_damage,True
DOC-A9281DD9,CLM-00239,photo_scene,False
DOC-8962B52C,CLM-00239,repair_estimate,True
DOC-200022FA,CLM-00240,photo_damage,True
DOC-449BE9D0,CLM-00240,repair_estimate,True
DOC-D7AB53A9,CLM-00241,photo_damage,False
DOC-F5C85808,CLM-00241,police_report,False
DOC-650DAA30,CLM-00241,repair_estimate,True
DOC-60DDEC6A,CLM-00242,police_report,True
DOC-9C6F9B5F,CLM-00242,id_document,True
DOC-DBAD7C15,CLM-00243,photo_damage,False
DOC-9A082089,CLM-00243,cai_form,True
DOC-63EF2B5B,CLM-00243,repair_estimate,True
DOC-8CF98AFE,CLM-00244,photo_damage,False
DOC-9F2F7D26,CLM-00244,photo_scene,True
DOC-7BACA7E2,CLM-00244,repair_estimate,False
DOC-6D092F3A,CLM-00245,photo_damage,True
DOC-435EAA05,CLM-00245,cai_form,False
DOC-CD76AC8E,CLM-00245,repair_estimate,True
DOC-23D73B99,CLM-00245,photo_scene,True
DOC-31C15F45,CLM-00246,police_report,True
DOC-7AAC2775,CLM-00246,id_document,False
DOC-BB23C592,CLM-00247,photo_damage,True
DOC-2AFAE534,CLM-00247,police_report,True
DOC-B7017D7D,CLM-00247,repair_estimate,True
DOC-6F3CE33F,CLM-00248,police_report,False
DOC-7F53073B,CLM-00248,id_document,True
DOC-B013135C,CLM-00249,photo_damage,True
DOC-EE5C6D30,CLM-00249,police_report,True
DOC-3A5A0FDD,CLM-00249,repair_estimate,True
DOC-E137B402,CLM-00249,witness_statement,True
DOC-8DA3E8DE,CLM-00250,photo_damage,True
DOC-D70D86A5,CLM-00250,police_report,True
DOC-82E75F2E,CLM-00250,repair_estimate,True
DOC-A8D8FCC4,CLM-00251,police_report,False
DOC-F2042454,CLM-00251,id_document,True
DOC-6BDEB482,CLM-00252,photo_damage,True
DOC-344CADEB,CLM-00252,cai_form,True
DOC-1DDBC8B8,CLM-00252,repair_estimate,True
DOC-717091A6,CLM-00252,medical_report,True
DOC-00018976,CLM-00253,photo_damage,True
DOC-0ADAA8A0,CLM-00253,repair_estimate,True
DOC-E7699496,CLM-00254,photo_damage,True
DOC-A48CBE49,CLM-00254,repair_estimate,True
DOC-921EDBF5,CLM-00255,photo_damage,True
DOC-E9DA8F0F,CLM-00255,cai_form,True
DOC-EAA73C2B,CLM-00255,repair_estimate,True
DOC-7EE5CFD0,CLM-00256,photo_damage,True
DOC-06586B38,CLM-00256,cai_form,True
DOC-90EFB95D,CLM-00256,repair_estimate,True
DOC-5A55687B,CLM-00257,photo_damage,False
DOC-BF5A6DAF,CLM-00257,repair_estimate,True
DOC-46BAC752,CLM-00258,photo_damage,True
DOC-0741FEE7,CLM-00258,repair_estimate,True
DOC-B46D2D43,CLM-00259,photo_damage,True
DOC-DBF8732F,CLM-00259,police_report,True
DOC-A80B4902,CLM-00259,repair_estimate,False
DOC-83AD1EB9,CLM-00260,photo_damage,True
DOC-CF12FBEE,CLM-00260,police_report,True
DOC-24A6CAEE,CLM-00260,repair_estimate,True
DOC-FCD3EC3E,CLM-00261,photo_damage,True
DOC-C0F565BF,CLM-00261,photo_scene,False
DOC-9A6D9D5B,CLM-00261,repair_estimate,True
DOC-8B6163EF,CLM-00262,photo_damage,True
DOC-F168613F,CLM-00262,cai_form,True
DOC-97228D42,CLM-00262,repair_estimate,True
DOC-33E2EEF7,CLM-00263,photo_damage,True
DOC-BFA7BE0C,CLM-00263,cai_form,True
DOC-083F1DE0,CLM-00263,repair_estimate,False
DOC-6BFF95A3,CLM-00263,police_report,True
DOC-BA91E5AF,CLM-00264,photo_damage,True
DOC-1F65B0EB,CLM-00264,repair_estimate,True
DOC-7FE30E5D,CLM-00265,photo_damage,True
DOC-17B242C6,CLM-00265,cai_form,True
DOC-0B11CFD0,CLM-00265,repair_estimate,True
DOC-B4C189AC,CLM-00266,photo_damage,True
DOC-A521AFF7,CLM-00266,photo_scene,False
DOC-066ECBFA,CLM-00266,repair_estimate,True
DOC-46A29B4A,CLM-00266,id_document,True
DOC-DF0ED4E5,CLM-00267,photo_damage,True
DOC-ADBC4572,CLM-00267,repair_estimate,True
DOC-6764CCFB,CLM-00267,cai_form,True
DOC-374484DC,CLM-00268,photo_damage,True
DOC-21089BD5,CLM-00268,cai_form,False
DOC-9F08646A,CLM-00268,repair_estimate,True
DOC-39E508F2,CLM-00268,witness_statement,True
DOC-BB5CD00D,CLM-00269,photo_damage,True
DOC-49F732F6,CLM-00269,repair_estimate,False
DOC-8E35DFAA,CLM-00270,police_report,False
DOC-9865AADB,CLM-00270,id_document,True
DOC-B5670B9F,CLM-00271,photo_damage,False
DOC-7F418966,CLM-00271,repair_estimate,True
DOC-C55E38FF,CLM-00272,police_report,True
DOC-28D3DB3D,CLM-00272,id_document,True
DOC-B7DF4E0F,CLM-00273,photo_damage,True
DOC-603E3F24,CLM-00273,cai_form,True
DOC-693CEC2B,CLM-00273,repair_estimate,False
DOC-43F11AA8,CLM-00274,photo_damage,True
DOC-E4062D5C,CLM-00274,photo_scene,False
DOC-78547D38,CLM-00274,repair_estimate,True
DOC-6C60E28D,CLM-00275,police_report,True
DOC-2CC16DC0,CLM-00275,id_document,False
DOC-C85261EB,CLM-00276,photo_damage,True
DOC-D81D391D,CLM-00276,cai_form,True
DOC-2D448AD3,CLM-00276,repair_estimate,False
DOC-790EB488,CLM-00277,photo_damage,True
DOC-5FE0CA9D,CLM-00277,photo_scene,False
DOC-B364D88F,CLM-00277,repair_estimate,True
DOC-4288F2AD,CLM-00278,police_report,False
DOC-E87659B7,CLM-00278,id_document,False
DOC-78540A50,CLM-00278,repair_estimate,True
DOC-A4585E00,CLM-00279,photo_damage,True
DOC-4D04B9BF,CLM-00279,cai_form,True
DOC-BD42161B,CLM-00279,repair_estimate,True
DOC-D6385E3D,CLM-00280,photo_damage,False
DOC-C15E45F6,CLM-00280,repair_estimate,True
DOC-1FF927EA,CLM-00281,police_report,True
DOC-17844036,CLM-00281,id_document,False
DOC-0134AA9F,CLM-00282,photo_damage,True
DOC-904D12C4,CLM-00282,repair_estimate,False
DOC-C453BD5D,CLM-00283,photo_damage,True
DOC-20D951E3,CLM-00283,cai_form,True
DOC-A1AAAAE2,CLM-00283,repair_estimate,True
DOC-D6FA4B8D,CLM-00283,medical_report,True
DOC-D80C8DBD,CLM-00284,photo_damage,True
DOC-52526281,CLM-00284,cai_form,True
DOC-1AEE10EB,CLM-00284,repair_estimate,True
DOC-3DED8921,CLM-00284,medical_report,True
DOC-B72E1ED1,CLM-00285,police_report,True
DOC-C925CD95,CLM-00285,id_document,False
DOC-FD24D26A,CLM-00286,police_report,True
DOC-D69C07E7,CLM-00286,id_document,False
DOC-4D64C5CD,CLM-00286,cai_form,True
DOC-BE7E9ECB,CLM-00287,photo_damage,False
DOC-C532453F,CLM-00287,repair_estimate,True
DOC-2ED188F2,CLM-00288,photo_damage,True
DOC-8FBBAFD1,CLM-00288,cai_form,True
DOC-F6842A49,CLM-00288,repair_estimate,True
DOC-13BFAD6D,CLM-00289,photo_damage,True
DOC-2E92C909,CLM-00289,police_report,False
DOC-EA55BEFF,CLM-00289,repair_estimate,True
DOC-F646EC2E,CLM-00290,photo_damage,True
DOC-D3BA1BC0,CLM-00290,cai_form,True
DOC-3C4FEA03,CLM-00290,repair_estimate,True
DOC-8BD16C52,CLM-00291,police_report,True
DOC-49CAFFC9,CLM-00291,id_document,False
DOC-0587EB41,CLM-00292,photo_damage,True
DOC-D1CA8BF9,CLM-00292,police_report,True
DOC-275257E9,CLM-00292,repair_estimate,False
DOC-52609788,CLM-00293,photo_damage,True
DOC-284EB2E1,CLM-00293,cai_form,True
DOC-3CF9E80B,CLM-00293,repair_estimate,True
DOC-BC98D7A0,CLM-00294,photo_damage,False
DOC-9CAE02BE,CLM-00294,repair_estimate,True
DOC-2FB9B272,CLM-00295,photo_damage,True
DOC-98C71D03,CLM-00295,cai_form,True
DOC-80C3EA6F,CLM-00295,repair_estimate,True
DOC-D0BDE184,CLM-00295,id_document,True
DOC-04062BBB,CLM-00296,photo_damage,False
DOC-EABF82A2,CLM-00296,repair_estimate,True
DOC-A16B22CE,CLM-00296,medical_report,True
DOC-81DBDC6F,CLM-00297,photo_damage,True
DOC-3D7F211C,CLM-00297,repair_estimate,True
DOC-45232887,CLM-00297,medical_report,True
DOC-9F0BAB7C,CLM-00298,photo_damage,True
DOC-FCBDFE88,CLM-00298,repair_estimate,False
DOC-76CD8B67,CLM-00299,photo_damage,True
DOC-9E620751,CLM-00299,repair_estimate,False
DOC-BBB57FE8,CLM-00299,cai_form,True
DOC-9CBFA9B2,CLM-00300,photo_damage,False
DOC-E8538482,CLM-00300,cai_form,False
DOC-6F793AA4,CLM-00300,repair_estimate,True
DOC-62AB5A76,CLM-00301,photo_damage,True
DOC-CF0B75C2,CLM-00301,police_report,True
DOC-0B9A8CE7,CLM-00301,repair_estimate,True
DOC-3334E800,CLM-00302,photo_damage,True
DOC-8028970E,CLM-00302,photo_scene,True
DOC-B995A626,CLM-00302,repair_estimate,False
DOC-F6CD6C46,CLM-00303,photo_damage,True
DOC-58FE620B,CLM-00303,photo_scene,False
DOC-90829F86,CLM-00303,repair_estimate,True
DOC-A31FAE3C,CLM-00304,photo_damage,True
DOC-8812BA3F,CLM-00304,photo_scene,True
DOC-7C6A808C,CLM-00304,repair_estimate,True
DOC-A48A70D0,CLM-00305,photo_damage,True
DOC-48D65C32,CLM-00305,police_report,True
DOC-3B010DF3,CLM-00305,repair_estimate,True
DOC-1FE10340,CLM-00306,photo_damage,False
DOC-E999F637,CLM-00306,cai_form,True
DOC-5FF24C62,CLM-00306,repair_estimate,True
DOC-4A5ECB7E,CLM-00307,photo_damage,True
DOC-DB3262E0,CLM-00307,photo_scene,True
DOC-F046BBF7,CLM-00307,repair_estimate,True
DOC-794BDD9D,CLM-00308,photo_damage,True
DOC-E5AF95BC,CLM-00308,cai_form,True
DOC-96D1E9A8,CLM-00308,repair_estimate,True
DOC-7C92D273,CLM-00308,medical_report,True
DOC-C9768EEA,CLM-00309,photo_damage,True
DOC-472F4E88,CLM-00309,repair_estimate,True
DOC-D15E0291,CLM-00310,photo_damage,True
DOC-AC6D7A52,CLM-00310,police_report,True
DOC-E6A7FFA2,CLM-00310,repair_estimate,True
DOC-46EBCD13,CLM-00311,photo_damage,True
DOC-03191917,CLM-00311,police_report,False
DOC-F028C2B2,CLM-00311,repair_estimate,False
DOC-84F90840,CLM-00312,photo_damage,False
DOC-3AE461BF,CLM-00312,photo_scene,True
DOC-DA3908E2,CLM-00312,repair_estimate,True
DOC-22B66ABB,CLM-00313,photo_damage,True
DOC-E5FE0F73,CLM-00313,police_report,True
DOC-61BE2DF2,CLM-00313,repair_estimate,True
DOC-9DF0CB03,CLM-00314,photo_damage,True
DOC-75950FD8,CLM-00314,cai_form,True
DOC-F9A130E9,CLM-00314,repair_estimate,True
DOC-AD07D6CD,CLM-00315,photo_damage,False
DOC-34A74FC8,CLM-00315,police_report,True
DOC-78F4FCC3,CLM-00315,repair_estimate,False
DOC-EEBA66F4,CLM-00316,photo_damage,False
DOC-18A6DF59,CLM-00316,cai_form,False
DOC-01D52D3B,CLM-00316,repair_estimate,False
DOC-78301BB3,CLM-00317,photo_damage,False
DOC-8513E412,CLM-00317,cai_form,False
DOC-7E6FA33B,CLM-00317,repair_estimate,False
DOC-295995C3,CLM-00318,photo_damage,True
DOC-F0B0B7CD,CLM-00318,cai_form,True
DOC-6C6E3788,CLM-00318,repair_estimate,True
DOC-19963160,CLM-00319,photo_damage,True
DOC-8FAF7B4B,CLM-00319,cai_form,False
DOC-66989C63,CLM-00319,repair_estimate,True
DOC-21DD4373,CLM-00320,photo_damage,True
DOC-BCEF6BD3,CLM-00320,repair_estimate,True
DOC-857BB694,CLM-00321,police_report,True
DOC-20BC4BF8,CLM-00321,id_document,False
DOC-FB0F17EA,CLM-00321,cai_form,True
DOC-5FCC53CA,CLM-00322,photo_damage,True
DOC-51DF8085,CLM-00322,photo_scene,True
DOC-CA863241,CLM-00322,repair_estimate,True
DOC-5273D7E3,CLM-00323,photo_damage,True
DOC-6F4E9B82,CLM-00323,police_report,True
DOC-F92D1425,CLM-00323,repair_estimate,True
DOC-433956A1,CLM-00324,photo_damage,True
DOC-ED8D4E01,CLM-00324,police_report,True
DOC-4C742D1B,CLM-00324,repair_estimate,True
DOC-6C8D9606,CLM-00325,photo_damage,True
DOC-2523CBDF,CLM-00325,photo_scene,True
DOC-DFDBCD3A,CLM-00325,repair_estimate,True
DOC-758D125A,CLM-00326,photo_damage,False
DOC-94129487,CLM-00326,cai_form,True
DOC-4F3EA665,CLM-00326,repair_estimate,True
DOC-5ED0A723,CLM-00326,id_document,True
DOC-04C5FF7A,CLM-00327,photo_damage,True
DOC-60B987F3,CLM-00327,repair_estimate,True
DOC-20A91DDA,CLM-00328,photo_damage,False
DOC-AA05127B,CLM-00328,repair_estimate,False
DOC-1E410603,CLM-00329,police_report,True
DOC-5E98FA5F,CLM-00329,id_document,True
DOC-282ECCB4,CLM-00330,photo_damage,True
DOC-A661F612,CLM-00330,repair_estimate,False
DOC-13A954BE,CLM-00331,photo_damage,True
DOC-F2E9BFCD,CLM-00331,police_report,True
DOC-393E1DD7,CLM-00331,repair_estimate,True
DOC-0710CCBC,CLM-00331,photo_scene,True
DOC-4469CCEB,CLM-00332,photo_damage,True
DOC-8AB16BF7,CLM-00332,repair_estimate,True
DOC-C1CFB746,CLM-00333,photo_damage,True
DOC-1ED3FAA7,CLM-00333,police_report,False
DOC-EB332157,CLM-00333,repair_estimate,True
DOC-427946C5,CLM-00334,photo_damage,False
DOC-B309CE39,CLM-00334,photo_scene,True
DOC-E1BAD99F,CLM-00334,repair_estimate,True
DOC-E852EB5A,CLM-00335,photo_damage,True
DOC-E98C14E6,CLM-00335,repair_estimate,False
DOC-4CFCC58B,CLM-00336,photo_damage,True
DOC-4ADA096D,CLM-00336,cai_form,True
DOC-D3CA23C3,CLM-00336,repair_estimate,True
DOC-7EC63499,CLM-00337,photo_damage,True
DOC-BD500ADB,CLM-00337,cai_form,True
DOC-E4BB4C99,CLM-00337,repair_estimate,True
DOC-556BB11F,CLM-00338,photo_damage,False
DOC-F6179F2F,CLM-00338,cai_form,True
DOC-CEBBFEEB,CLM-00338,repair_estimate,True
DOC-D41F9646,CLM-00339,photo_damage,True
DOC-5F43DBC4,CLM-00339,cai_form,True
DOC-398F6E92,CLM-00339,repair_estimate,True
DOC-4356AABE,CLM-00340,photo_damage,True
DOC-F9B82DC7,CLM-00340,repair_estimate,True
DOC-91FD5779,CLM-00341,photo_damage,False
DOC-473054BC,CLM-00341,cai_form,False
DOC-4095BA45,CLM-00341,repair_estimate,True
DOC-0B9D77EE,CLM-00342,photo_damage,True
DOC-DA70F6D0,CLM-00342,repair_estimate,False
DOC-2752E934,CLM-00343,photo_damage,True
DOC-61882BF5,CLM-00343,police_report,True
DOC-D249CF3F,CLM-00343,repair_estimate,True
DOC-C428B110,CLM-00344,photo_damage,False
DOC-7093CD10,CLM-00344,cai_form,True
DOC-1D265719,CLM-00344,repair_estimate,True
DOC-9F3BCCAC,CLM-00345,photo_damage,False
DOC-84CD339E,CLM-00345,cai_form,True
DOC-9E193B9E,CLM-00345,repair_estimate,False
DOC-33434B7B,CLM-00346,photo_damage,True
DOC-5AE9B65E,CLM-00346,cai_form,True
DOC-9438103B,CLM-00346,repair_estimate,True
DOC-72832043,CLM-00347,photo_damage,False
DOC-C5BCD9EF,CLM-00347,cai_form,False
DOC-D039F916,CLM-00347,repair_estimate,False
DOC-609BA99E,CLM-00348,photo_damage,True
DOC-F3A25FF9,CLM-00348,cai_form,True
DOC-95629CEE,CLM-00348,repair_estimate,True
DOC-61F2BA41,CLM-00349,photo_damage,True
DOC-D1B4F6CF,CLM-00349,cai_form,True
DOC-E6B3A232,CLM-00349,repair_estimate,True
DOC-D54DA437,CLM-00350,photo_damage,True
DOC-4FA8031E,CLM-00350,police_report,True
DOC-D507CB8A,CLM-00350,repair_estimate,True
DOC-3175D889,CLM-00351,photo_damage,True
DOC-8D6F2DE0,CLM-00351,cai_form,True
DOC-F4C78EB3,CLM-00351,repair_estimate,True
DOC-A3078493,CLM-00352,photo_damage,True
DOC-6F3253A3,CLM-00352,repair_estimate,True
DOC-E643CC30,CLM-00353,photo_damage,True
DOC-6D3116AB,CLM-00353,police_report,True
DOC-B25E6937,CLM-00353,repair_estimate,True
DOC-EF20942B,CLM-00353,cai_form,True
DOC-B7E724D3,CLM-00354,photo_damage,True
DOC-15F0898C,CLM-00354,cai_form,True
DOC-FD354596,CLM-00354,repair_estimate,True
DOC-6C7D380B,CLM-00355,photo_damage,False
DOC-778E8A34,CLM-00355,repair_estimate,True
DOC-9D76CD13,CLM-00355,police_report,True
DOC-9D43F309,CLM-00356,photo_damage,True
DOC-2A091D14,CLM-00356,police_report,True
DOC-E4791524,CLM-00356,repair_estimate,False
DOC-C941F22F,CLM-00357,photo_damage,True
DOC-79FE2779,CLM-00357,cai_form,True
DOC-895CD913,CLM-00357,repair_estimate,True
DOC-9A82A34A,CLM-00358,photo_damage,True
DOC-E5203664,CLM-00358,photo_scene,True
DOC-1783BFD7,CLM-00358,repair_estimate,True
DOC-E57A9D43,CLM-00359,police_report,True
DOC-16A9F694,CLM-00359,id_document,True
DOC-4B3E5218,CLM-00360,photo_damage,False
DOC-22C7B213,CLM-00360,repair_estimate,True
DOC-3F71F4D1,CLM-00360,witness_statement,True
DOC-95422610,CLM-00361,photo_damage,False
DOC-B58C046C,CLM-00361,photo_scene,True
DOC-F17BDCA3,CLM-00361,repair_estimate,True
DOC-FC630565,CLM-00361,id_document,True
DOC-1A1A0FD5,CLM-00362,photo_damage,True
DOC-DC1F0AB0,CLM-00362,repair_estimate,True
DOC-6D94C8E7,CLM-00363,police_report,True
DOC-59127845,CLM-00363,id_document,True
DOC-CA835167,CLM-00364,photo_damage,False
DOC-F9D3E9F4,CLM-00364,cai_form,True
DOC-84873FD4,CLM-00364,repair_estimate,True
DOC-F2CD2ECC,CLM-00365,police_report,True
DOC-12DCF810,CLM-00365,id_document,True
DOC-49D6DCA0,CLM-00365,medical_report,True
DOC-841651C2,CLM-00366,photo_damage,True
DOC-1D4F74C0,CLM-00366,police_report,False
DOC-A63E6A70,CLM-00366,repair_estimate,True
DOC-2795A851,CLM-00367,photo_damage,True
DOC-F5AAE8F0,CLM-00367,police_report,True
DOC-1F759369,CLM-00367,repair_estimate,True
DOC-BE29DDCD,CLM-00368,photo_damage,False
DOC-85374C1A,CLM-00368,repair_estimate,True
DOC-31A734CC,CLM-00369,police_report,True
DOC-8D26804C,CLM-00369,id_document,True
DOC-55A3F857,CLM-00370,photo_damage,True
DOC-53B64275,CLM-00370,photo_scene,True
DOC-1E3F4B30,CLM-00370,repair_estimate,True
DOC-07CCB851,CLM-00371,photo_damage,True
DOC-845CB6C0,CLM-00371,repair_estimate,True
