claim_id,event_type,event_timestamp,event_data,actor
CLM-00078,contacted_customer,2022-11-19 13:00:00,,HDL-015
CLM-00078,note_added,2022-11-24 13:00:00,,HDL-015
CLM-00078,note_added,2022-11-25 17:00:00,,HDL-015
CLM-00078,doc_requested,2022-11-26 23:00:00,,HDL-015
CLM-00078,doc_requested,2022-11-28 01:00:00,,HDL-015
CLM-00078,doc_uploaded,2022-12-02 08:00:00,,HDL-015
CLM-00078,doc_requested,2022-12-11 15:00:00,,HDL-015
CLM-00078,doc_requested,2022-12-16 16:00:00,,HDL-015
CLM-00078,escalated,2022-12-21 21:00:00,,HDL-015
CLM-00078,settled,2022-12-29 12:00:00,,HDL-015
CLM-00079,created,2023-07-20 15:00:00,,system
CLM-00079,assigned,2023-07-20 19:00:00,{'handler_id': 'HDL-036'},system
CLM-00079,settled,2023-07-25 15:00:00,,HDL-036
CLM-00080,created,2022-12-27 15:00:00,,system
CLM-00080,assigned,2022-12-27 19:00:00,{'handler_id': 'HDL-028'},system
CLM-00080,settled,2022-12-31 15:00:00,,HDL-028
CLM-00081,created,2023-02-11 09:00:00,,system
CLM-00081,assigned,2023-02-11 12:00:00,{'handler_id': 'HDL-020'},system
CLM-00081,contacted_customer,2023-02-14 13:00:00,,HDL-020
CLM-00081,note_added,2023-02-15 17:00:00,,HDL-020
CLM-00081,contacted_customer,2023-02-17 18:00:00,,HDL-020
CLM-00081,escalated,2023-02-19 20:00:00,,HDL-020
CLM-00081,note_added,2023-02-27 09:00:00,,HDL-020
CLM-00082,created,2024-03-17 16:00:00,,system
CLM-00082,assigned,2024-03-17 20:00:00,{'handler_id': 'HDL-039'},system
CLM-00082,contacted_customer,2024-03-18 20:00:00,,HDL-039
CLM-00082,note_added,2024-03-20 02:00:00,,HDL-039
CLM-00082,doc_requested,2024-03-21 09:00:00,,HDL-039
CLM-00082,settled,2024-03-22 16:00:00,,HDL-039
CLM-00083,created,2023-04-17 18:00:00,,system
CLM-00083,assigned,2023-04-17 20:00:00,{'handler_id': 'HDL-030'},system
CLM-00083,doc_uploaded,2023-04-21 23:00:00,,HDL-030
CLM-00083,contacted_customer,2023-04-24 23:00:00,,HDL-030
CLM-00083,doc_requested,2023-04-25 23:00:00,,HDL-030
CLM-00083,escalated,2023-05-02 05:00:00,,HDL-030
CLM-00083,settled,2023-05-17 18:00:00,,HDL-030
CLM-00084,created,2022-05-05 09:00:00,,system
CLM-00084,assigned,2022-05-05 12:00:00,{'handler_id': 'HDL-002'},system
CLM-00084,doc_uploaded,2022-05-06 16:00:00,,HDL-002
CLM-00084,settled,2022-05-10 09:00:00,,HDL-002
CLM-00085,created,2023-08-13 18:00:00,,system
CLM-00085,assigned,2023-08-13 19:00:00,{'handler_id': 'HDL-023'},system
CLM-00085,doc_uploaded,2023-08-15 02:00:00,,HDL-023
CLM-00085,denied,2023-08-19 18:00:00,,HDL-023
CLM-00086,created,2022-11-11 09:00:00,,system
CLM-00086,assigned,2022-11-11 13:00:00,{'handler_id': 'HDL-019'},system
CLM-00086,contacted_customer,2022-11-13 16:00:00,,HDL-019
CLM-00086,doc_requested,2022-11-18 23:00:00,,HDL-019
CLM-00086,note_added,2022-11-24 23:00:00,,HDL-019
CLM-00086,note_added,2022-11-28 23:00:00,,HDL-019
CLM-00086,settled,2022-12-09 09:00:00,,HDL-019
CLM-00087,created,2022-09-20 11:00:00,,system
CLM-00087,assigned,2022-09-20 13:00:00,{'handler_id': 'HDL-029'},system
CLM-00087,note_added,2022-09-21 17:00:00,,HDL-029
CLM-00087,note_added,2022-10-04 11:00:00,,HDL-029
CLM-00088,created,2022-07-19 16:00:00,,system
CLM-00088,assigned,2022-07-19 19:00:00,{'handler_id': 'HDL-032'},system
CLM-00088,escalated,2022-07-20 23:00:00,,HDL-032
CLM-00088,doc_uploaded,2022-07-23 02:00:00,,HDL-032
CLM-00088,settled,2022-08-07 16:00:00,,HDL-032
CLM-00089,created,2023-11-03 15:00:00,,system
CLM-00089,assigned,2023-11-03 19:00:00,{'handler_id': 'HDL-010'},system
CLM-00089,settled,2023-11-12 15:00:00,,HDL-010
CLM-00090,created,2022-04-03 10:00:00,,system
CLM-00090,assigned,2022-04-03 11:00:00,{'handler_id': 'HDL-041'},system
CLM-00090,doc_requested,2022-04-05 18:00:00,,HDL-041
CLM-00090,doc_requested,2022-04-06 18:00:00,,HDL-041
CLM-00090,doc_uploaded,2022-04-07 18:00:00,,HDL-041
CLM-00090,note_added,2022-04-14 00:00:00,,HDL-041
CLM-00090,doc_requested,2022-04-21 02:00:00,,HDL-041
CLM-00090,doc_uploaded,2022-04-28 07:00:00,,HDL-041
CLM-00090,doc_requested,2022-05-01 07:00:00,,HDL-041
CLM-00090,contacted_customer,2022-05-05 12:00:00,,HDL-041
CLM-00090,settled,2022-05-06 10:00:00,,HDL-041
CLM-00091,created,2024-05-08 09:00:00,,system
CLM-00091,assigned,2024-05-08 13:00:00,{'handler_id': 'HDL-020'},system
CLM-00091,note_added,2024-05-11 16:00:00,,HDL-020
CLM-00091,doc_uploaded,2024-05-13 16:00:00,,HDL-020
CLM-00091,contacted_customer,2024-05-17 22:00:00,,HDL-020
CLM-00091,contacted_customer,2024-05-22 01:00:00,,HDL-020
CLM-00091,settled,2024-05-30 09:00:00,,HDL-020
CLM-00092,created,2022-05-01 10:00:00,,system
CLM-00092,assigned,2022-05-01 14:00:00,{'handler_id': 'HDL-004'},system
CLM-00092,contacted_customer,2022-05-02 20:00:00,,HDL-004
CLM-00092,settled,2022-05-07 10:00:00,,HDL-004
CLM-00093,created,2022-02-07 11:00:00,,system
CLM-00093,assigned,2022-02-07 14:00:00,{'handler_id': 'HDL-027'},system
CLM-00093,doc_uploaded,2022-02-11 14:00:00,,HDL-027
CLM-00093,note_added,2022-02-17 14:00:00,,HDL-027
CLM-00093,contacted_customer,2022-02-27 18:00:00,,HDL-027
CLM-00093,doc_requested,2022-03-09 18:00:00,,HDL-027
CLM-00093,doc_requested,2022-03-11 22:00:00,,HDL-027
CLM-00093,doc_requested,2022-03-18 23:00:00,,HDL-027
CLM-00093,settled,2022-03-23 11:00:00,,HDL-027
CLM-00094,created,2021-04-18 11:00:00,,system
CLM-00094,assigned,2021-04-18 13:00:00,{'handler_id': 'HDL-036'},system
CLM-00094,settled,2021-04-23 11:00:00,,HDL-036
CLM-00095,created,2021-09-30 11:00:00,,system
CLM-00095,assigned,2021-09-30 14:00:00,{'handler_id': 'HDL-021'},system
CLM-00095,note_added,2021-10-01 16:00:00,,HDL-021
CLM-00095,doc_requested,2021-10-02 18:00:00,,HDL-021
CLM-00095,note_added,2021-10-07 11:00:00,,HDL-021
CLM-00096,created,2023-08-27 11:00:00,,system
CLM-00096,assigned,2023-08-27 12:00:00,{'handler_id': 'HDL-024'},system
CLM-00096,settled,2023-08-30 11:00:00,,HDL-024
CLM-00097,created,2023-09-16 17:00:00,,system
CLM-00097,assigned,2023-09-16 19:00:00,{'handler_id': 'HDL-036'},system
CLM-00097,doc_uploaded,2023-09-19 22:00:00,,HDL-036
CLM-00097,doc_requested,2023-09-22 03:00:00,,HDL-036
CLM-00097,note_added,2023-09-28 10:00:00,,HDL-036
CLM-00097,note_added,2023-10-05 17:00:00,,HDL-036
CLM-00097,contacted_customer,2023-10-14 20:00:00,,HDL-036
CLM-00097,note_added,2023-10-17 02:00:00,,HDL-036
CLM-00097,contacted_customer,2023-10-24 04:00:00,,HDL-036
CLM-00097,note_added,2023-11-01 07:00:00,,HDL-036
CLM-00097,settled,2023-11-01 17:00:00,,HDL-036
CLM-00098,created,2024-02-29 12:00:00,,system
CLM-00098,assigned,2024-02-29 13:00:00,{'handler_id': 'HDL-022'},system
CLM-00098,escalated,2024-03-01 18:00:00,,HDL-022
CLM-00098,settled,2024-03-04 12:00:00,,HDL-022
CLM-00099,created,2022-10-07 13:00:00,,system
CLM-00099,assigned,2022-10-07 15:00:00,{'handler_id': 'HDL-042'},system
CLM-00099,note_added,2022-10-11 13:00:00,,HDL-042
CLM-00100,created,2022-11-23 16:00:00,,system
CLM-00100,assigned,2022-11-23 17:00:00,{'handler_id': 'HDL-034'},system
CLM-00100,doc_uploaded,2022-11-28 00:00:00,,HDL-034
CLM-00100,doc_uploaded,2022-12-01 07:00:00,,HDL-034
CLM-00100,doc_uploaded,2022-12-05 09:00:00,,HDL-034
CLM-00100,note_added,2022-12-14 16:00:00,,HDL-034
CLM-00101,created,2023-09-25 11:00:00,,system
CLM-00101,assigned,2023-09-25 14:00:00,{'handler_id': 'HDL-040'},system
CLM-00101,contacted_customer,2023-09-27 15:00:00,,HDL-040
CLM-00101,doc_uploaded,2023-09-29 17:00:00,,HDL-040
CLM-00101,settled,2023-10-09 11:00:00,,HDL-040
CLM-00102,created,2022-05-05 16:00:00,,system
CLM-00102,assigned,2022-05-05 17:00:00,{'handler_id': 'HDL-020'},system
CLM-00102,doc_uploaded,2022-05-06 22:00:00,,HDL-020
CLM-00102,doc_uploaded,2022-05-13 04:00:00,,HDL-020
CLM-00102,contacted_customer,2022-05-16 06:00:00,,HDL-020
CLM-00102,note_added,2022-05-17 08:00:00,,HDL-020
CLM-00102,doc_requested,2022-05-22 08:00:00,,HDL-020
CLM-00102,note_added,2022-05-27 09:00:00,,HDL-020
CLM-00102,note_added,2022-06-11 16:00:00,,HDL-020
CLM-00103,created,2023-02-08 13:00:00,,system
CLM-00103,assigned,2023-02-08 14:00:00,{'handler_id': 'HDL-049'},system
CLM-00103,doc_uploaded,2023-02-10 20:00:00,,HDL-049
CLM-00103,contacted_customer,2023-02-13 01:00:00,,HDL-049
CLM-00103,doc_requested,2023-02-15 08:00:00,,HDL-049
CLM-00103,settled,2023-02-23 13:00:00,,HDL-049
CLM-00104,created,2022-03-24 15:00:00,,system
CLM-00104,assigned,2022-03-24 17:00:00,{'handler_id': 'HDL-033'},system
CLM-00104,settled,2022-04-01 15:00:00,,HDL-033
CLM-00105,created,2022-09-11 11:00:00,,system
CLM-00105,assigned,2022-09-11 14:00:00,{'handler_id': 'HDL-030'},system
CLM-00105,doc_requested,2022-09-14 18:00:00,,HDL-030
CLM-00105,note_added,2022-09-28 11:00:00,,HDL-030
CLM-00106,created,2023-04-17 11:00:00,,system
CLM-00106,assigned,2023-04-17 13:00:00,{'handler_id': 'HDL-048'},system
CLM-00106,settled,2023-04-20 11:00:00,,HDL-048
CLM-00107,created,2022-02-06 09:00:00,,system
CLM-00107,assigned,2022-02-06 10:00:00,{'handler_id': 'HDL-009'},system
CLM-00107,settled,2022-02-17 09:00:00,,HDL-009
CLM-00108,created,2023-02-18 17:00:00,,system
CLM-00108,assigned,2023-02-18 21:00:00,{'handler_id': 'HDL-050'},system
CLM-00108,doc_uploaded,2023-02-19 23:00:00,,HDL-050
CLM-00108,note_added,2023-02-21 03:00:00,,HDL-050
CLM-00108,settled,2023-02-27 17:00:00,,HDL-050
CLM-00109,created,2023-02-24 14:00:00,,system
CLM-00109,assigned,2023-02-24 17:00:00,{'handler_id': 'HDL-042'},system
CLM-00109,contacted_customer,2023-02-25 21:00:00,,HDL-042
CLM-00109,settled,2023-02-26 14:00:00,,HDL-042
CLM-00110,created,2022-03-17 16:00:00,,system
CLM-00110,assigned,2022-03-17 17:00:00,{'handler_id': 'HDL-004'},system
CLM-00110,note_added,2022-03-19 16:00:00,,HDL-004
CLM-00111,created,2022-01-27 10:00:00,,system
CLM-00111,assigned,2022-01-27 12:00:00,{'handler_id': 'HDL-016'},system
CLM-00111,doc_uploaded,2022-01-28 15:00:00,,HDL-016
CLM-00111,note_added,2022-02-07 10:00:00,,HDL-016
CLM-00112,created,2023-05-08 10:00:00,,system
CLM-00112,assigned,2023-05-08 14:00:00,{'handler_id': 'HDL-049'},system
CLM-00112,note_added,2023-05-13 10:00:00,,HDL-049
CLM-00113,created,2022-03-31 17:00:00,,system
CLM-00113,assigned,2022-03-31 21:00:00,{'handler_id': 'HDL-009'},system
CLM-00113,settled,2022-04-07 17:00:00,,HDL-009
CLM-00114,created,2022-12-16 13:00:00,,system
CLM-00114,assigned,2022-12-16 14:00:00,{'handler_id': 'HDL-044'},system
CLM-00114,doc_requested,2022-12-18 19:00:00,,HDL-044
CLM-00114,doc_uploaded,2022-12-19 19:00:00,,HDL-044
CLM-00114,doc_requested,2022-12-20 19:00:00,,HDL-044
CLM-00114,settled,2022-12-29 13:00:00,,HDL-044
CLM-00115,created,2024-05-10 17:00:00,,system
CLM-00115,assigned,2024-05-10 20:00:00,{'handler_id': 'HDL-001'},system
CLM-00115,note_added,2024-05-12 00:00:00,,HDL-001
CLM-00115,doc_requested,2024-05-13 02:00:00,,HDL-001
CLM-00115,settled,2024-05-15 17:00:00,,HDL-001
CLM-00116,created,2021-12-15 10:00:00,,system
CLM-00116,assigned,2021-12-15 11:00:00,{'handler_id': 'HDL-003'},system
CLM-00116,doc_requested,2021-12-20 15:00:00,,HDL-003
CLM-00116,escalated,2021-12-21 17:00:00,,HDL-003
CLM-00116,escalated,2021-12-29 00:00:00,,HDL-003
CLM-00116,contacted_customer,2022-01-03 02:00:00,,HDL-003
CLM-00116,doc_uploaded,2022-01-05 02:00:00,,HDL-003
CLM-00116,doc_uploaded,2022-01-11 05:00:00,,HDL-003
CLM-00116,doc_requested,2022-01-17 10:00:00,,HDL-003
CLM-00116,settled,2022-01-21 10:00:00,,HDL-003
CLM-00117,created,2023-10-15 15:00:00,,system
CLM-00117,assigned,2023-10-15 18:00:00,{'handler_id': 'HDL-008'},system
CLM-00117,doc_uploaded,2023-10-17 19:00:00,,HDL-008
CLM-00117,settled,2023-10-28 15:00:00,,HDL-008
CLM-00118,created,2021-11-17 11:00:00,,system
CLM-00118,assigned,2021-11-17 14:00:00,{'handler_id': 'HDL-030'},system
CLM-00118,doc_uploaded,2021-11-20 19:00:00,,HDL-030
CLM-00118,escalated,2021-11-25 02:00:00,,HDL-030
CLM-00118,contacted_customer,2021-11-26 07:00:00,,HDL-030
CLM-00118,note_added,2021-11-28 14:00:00,,HDL-030
CLM-00118,settled,2021-12-07 11:00:00,,HDL-030
CLM-00119,created,2023-05-04 11:00:00,,system
CLM-00119,assigned,2023-05-04 15:00:00,{'handler_id': 'HDL-019'},system
CLM-00119,contacted_customer,2023-05-06 16:00:00,,HDL-019
CLM-00119,doc_uploaded,2023-05-07 16:00:00,,HDL-019
CLM-00119,escalated,2023-05-09 18:00:00,,HDL-019
CLM-00119,settled,2023-05-18 11:00:00,,HDL-019
CLM-00120,created,2023-06-08 16:00:00,,system
CLM-00120,assigned,2023-06-08 17:00:00,{'handler_id': 'HDL-017'},system
CLM-00120,note_added,2023-06-09 22:00:00,,HDL-017
CLM-00120,doc_requested,2023-06-10 23:00:00,,HDL-017
CLM-00120,contacted_customer,2023-06-14 00:00:00,,HDL-017
CLM-00120,settled,2023-06-25 16:00:00,,HDL-017
CLM-00121,created,2024-01-26 16:00:00,,system
CLM-00121,assigned,2024-01-26 20:00:00,{'handler_id': 'HDL-004'},system
CLM-00121,doc_uploaded,2024-01-29 03:00:00,,HDL-004
CLM-00121,doc_requested,2024-01-30 10:00:00,,HDL-004
CLM-00121,note_added,2024-01-31 17:00:00,,HDL-004
CLM-00121,settled,2024-02-17 16:00:00,,HDL-004
CLM-00122,created,2023-07-10 15:00:00,,system
CLM-00122,assigned,2023-07-10 17:00:00,{'handler_id': 'HDL-043'},system
CLM-00122,doc_requested,2023-07-11 18:00:00,,HDL-043
CLM-00122,settled,2023-07-20 15:00:00,,HDL-043
CLM-00123,created,2022-12-14 16:00:00,,system
CLM-00123,assigned,2022-12-14 17:00:00,{'handler_id': 'HDL-046'},system
CLM-00123,contacted_customer,2022-12-15 22:00:00,,HDL-046
CLM-00123,note_added,2022-12-18 16:00:00,,HDL-046
CLM-00124,created,2021-02-06 13:00:00,,system
CLM-00124,assigned,2021-02-06 17:00:00,{'handler_id': 'HDL-027'},system
CLM-00124,escalated,2021-02-07 23:00:00,,HDL-027
CLM-00124,settled,2021-02-16 13:00:00,,HDL-027
CLM-00125,created,2024-04-15 15:00:00,,system
CLM-00125,assigned,2024-04-15 18:00:00,{'handler_id': 'HDL-045'},system
CLM-00125,doc_requested,2024-04-21 01:00:00,,HDL-045
CLM-00125,doc_requested,2024-04-23 08:00:00,,HDL-045
CLM-00125,escalated,2024-04-28 10:00:00,,HDL-045
CLM-00125,doc_requested,2024-04-30 17:00:00,,HDL-045
CLM-00125,contacted_customer,2024-05-03 23:00:00,,HDL-045
CLM-00125,settled,2024-05-13 15:00:00,,HDL-045
CLM-00126,created,2022-02-06 18:00:00,,system
CLM-00126,assigned,2022-02-06 21:00:00,{'handler_id': 'HDL-037'},system
CLM-00126,doc_uploaded,2022-02-07 22:00:00,,HDL-037
CLM-00126,doc_uploaded,2022-02-09 00:00:00,,HDL-037
CLM-00126,doc_uploaded,2022-02-11 04:00:00,,HDL-037
CLM-00126,note_added,2022-02-19 18:00:00,,HDL-037
CLM-00127,created,2022-01-01 09:00:00,,system
CLM-00127,assigned,2022-01-01 11:00:00,{'handler_id': 'HDL-016'},system
CLM-00127,note_added,2022-01-03 17:00:00,,HDL-016
CLM-00127,note_added,2022-01-05 18:00:00,,HDL-016
CLM-00127,settled,2022-01-13 09:00:00,,HDL-016
CLM-00128,created,2022-06-19 13:00:00,,system
CLM-00128,assigned,2022-06-19 17:00:00,{'handler_id': 'HDL-039'},system
CLM-00128,contacted_customer,2022-06-21 23:00:00,,HDL-039
CLM-00128,contacted_customer,2022-06-23 02:00:00,,HDL-039
CLM-00128,doc_requested,2022-06-25 06:00:00,,HDL-039
CLM-00128,note_added,2022-06-27 10:00:00,,HDL-039
CLM-00128,settled,2022-07-02 13:00:00,,HDL-039
CLM-00129,created,2022-02-10 09:00:00,,system
CLM-00129,assigned,2022-02-10 13:00:00,{'handler_id': 'HDL-041'},system
CLM-00129,doc_requested,2022-02-11 19:00:00,,HDL-041
CLM-00129,settled,2022-02-13 09:00:00,,HDL-041
CLM-00130,created,2021-07-19 17:00:00,,system
CLM-00130,assigned,2021-07-19 18:00:00,{'handler_id': 'HDL-045'},system
CLM-00130,note_added,2021-07-24 21:00:00,,HDL-045
CLM-00130,doc_requested,2021-07-25 23:00:00,,HDL-045
CLM-00130,contacted_customer,2021-07-31 01:00:00,,HDL-045
CLM-00130,doc_requested,2021-08-01 02:00:00,,HDL-045
CLM-00130,denied,2021-08-13 17:00:00,,HDL-045
CLM-00131,created,2024-03-01 11:00:00,,system
CLM-00131,assigned,2024-03-01 13:00:00,{'handler_id': 'HDL-004'},system
CLM-00131,note_added,2024-03-06 11:00:00,,HDL-004
CLM-00132,created,2022-08-27 14:00:00,,system
CLM-00132,assigned,2022-08-27 16:00:00,{'handler_id': 'HDL-046'},system
CLM-00132,contacted_customer,2022-08-29 17:00:00,,HDL-046
CLM-00132,settled,2022-09-08 14:00:00,,HDL-046
CLM-00133,created,2023-12-10 10:00:00,,system
CLM-00133,assigned,2023-12-10 14:00:00,{'handler_id': 'HDL-032'},system
CLM-00133,doc_requested,2023-12-12 15:00:00,,HDL-032
CLM-00133,note_added,2023-12-14 19:00:00,,HDL-032
CLM-00133,note_added,2023-12-16 01:00:00,,HDL-032
CLM-00133,settled,2023-12-30 10:00:00,,HDL-032
CLM-00134,created,2022-02-19 13:00:00,,system
CLM-00134,assigned,2022-02-19 14:00:00,{'handler_id': 'HDL-018'},system
CLM-00134,doc_uploaded,2022-02-20 18:00:00,,HDL-018
CLM-00134,settled,2022-02-23 13:00:00,,HDL-018
CLM-00135,created,2024-06-03 12:00:00,,system
CLM-00135,assigned,2024-06-03 15:00:00,{'handler_id': 'HDL-028'},system
CLM-00135,doc_requested,2024-06-06 19:00:00,,HDL-028
CLM-00135,doc_requested,2024-06-09 00:00:00,,HDL-028
CLM-00135,contacted_customer,2024-06-12 07:00:00,,HDL-028
CLM-00135,settled,2024-06-22 12:00:00,,HDL-028
CLM-00136,created,2022-12-20 17:00:00,,system
CLM-00136,assigned,2022-12-20 21:00:00,{'handler_id': 'HDL-042'},system
CLM-00136,doc_requested,2022-12-27 03:00:00,,HDL-042
CLM-00136,doc_uploaded,2022-12-31 06:00:00,,HDL-042
CLM-00136,doc_requested,2023-01-06 10:00:00,,HDL-042
CLM-00136,note_added,2023-01-13 17:00:00,,HDL-042
CLM-00136,doc_uploaded,2023-01-22 17:00:00,,HDL-042
CLM-00136,doc_requested,2023-01-29 17:00:00,,HDL-042
CLM-00136,doc_uploaded,2023-01-30 20:00:00,,HDL-042
CLM-00136,doc_uploaded,2023-02-10 00:00:00,,HDL-042
CLM-00136,note_added,2023-02-10 17:00:00,,HDL-042
CLM-00137,created,2022-03-23 10:00:00,,system
CLM-00137,assigned,2022-03-23 11:00:00,{'handler_id': 'HDL-012'},system
CLM-00137,doc_requested,2022-03-28 17:00:00,,HDL-012
CLM-00137,note_added,2022-04-01 17:00:00,,HDL-012
CLM-00137,doc_requested,2022-04-02 23:00:00,,HDL-012
CLM-00137,doc_requested,2022-04-05 06:00:00,,HDL-012
CLM-00137,doc_requested,2022-04-06 13:00:00,,HDL-012
CLM-00137,note_added,2022-04-20 10:00:00,,HDL-012
CLM-00138,created,2023-08-25 13:00:00,,system
CLM-00138,assigned,2023-08-25 15:00:00,{'handler_id': 'HDL-025'},system
CLM-00138,doc_uploaded,2023-09-01 16:00:00,,HDL-025
CLM-00138,contacted_customer,2023-09-09 17:00:00,,HDL-025
CLM-00138,doc_requested,2023-09-12 17:00:00,,HDL-025
CLM-00138,doc_requested,2023-09-19 22:00:00,,HDL-025
CLM-00138,escalated,2023-09-26 01:00:00,,HDL-025
CLM-00138,doc_uploaded,2023-09-29 01:00:00,,HDL-025
CLM-00138,settled,2023-10-01 13:00:00,,HDL-025
CLM-00139,created,2022-08-19 17:00:00,,system
CLM-00139,assigned,2022-08-19 18:00:00,{'handler_id': 'HDL-030'},system
CLM-00139,doc_uploaded,2022-08-20 19:00:00,,HDL-030
CLM-00139,note_added,2022-08-23 17:00:00,,HDL-030
CLM-00140,created,2023-07-31 15:00:00,,system
CLM-00140,assigned,2023-07-31 18:00:00,{'handler_id': 'HDL-004'},system
CLM-00140,note_added,2023-08-01 22:00:00,,HDL-004
CLM-00140,note_added,2023-08-02 23:00:00,,HDL-004
CLM-00140,settled,2023-08-11 15:00:00,,HDL-004
CLM-00141,created,2023-08-26 11:00:00,,system
CLM-00141,assigned,2023-08-26 15:00:00,{'handler_id': 'HDL-040'},system
CLM-00141,note_added,2023-08-27 21:00:00,,HDL-040
CLM-00141,settled,2023-09-01 11:00:00,,HDL-040
CLM-00142,created,2024-08-07 14:00:00,,system
CLM-00142,assigned,2024-08-07 15:00:00,{'handler_id': 'HDL-045'},system
CLM-00142,settled,2024-08-12 14:00:00,,HDL-045
CLM-00143,created,2022-06-18 09:00:00,,system
CLM-00143,assigned,2022-06-18 12:00:00,{'handler_id': 'HDL-038'},system
CLM-00143,note_added,2022-06-19 16:00:00,,HDL-038
CLM-00143,doc_requested,2022-06-20 18:00:00,,HDL-038
CLM-00143,settled,2022-07-01 09:00:00,,HDL-038
CLM-00144,created,2021-08-22 18:00:00,,system
CLM-00144,assigned,2021-08-22 22:00:00,{'handler_id': 'HDL-035'},system
CLM-00144,settled,2021-08-25 18:00:00,,HDL-035
CLM-00145,created,2024-03-17 10:00:00,,system
CLM-00145,assigned,2024-03-17 14:00:00,{'handler_id': 'HDL-012'},system
CLM-00145,doc_requested,2024-03-18 20:00:00,,HDL-012
CLM-00145,doc_requested,2024-03-19 21:00:00,,HDL-012
CLM-00145,note_added,2024-03-29 10:00:00,,HDL-012
CLM-00146,created,2024-05-14 15:00:00,,system
CLM-00146,assigned,2024-05-14 19:00:00,{'handler_id': 'HDL-016'},system
CLM-00146,settled,2024-05-17 15:00:00,,HDL-016
CLM-00147,created,2023-02-28 15:00:00,,system
CLM-00147,assigned,2023-02-28 17:00:00,{'handler_id': 'HDL-028'},system
CLM-00147,note_added,2023-03-04 22:00:00,,HDL-028
CLM-00147,doc_requested,2023-03-10 01:00:00,,HDL-028
CLM-00147,note_added,2023-03-12 05:00:00,,HDL-028
CLM-00147,note_added,2023-03-17 10:00:00,,HDL-028
CLM-00147,doc_requested,2023-03-23 16:00:00,,HDL-028
CLM-00147,contacted_customer,2023-03-26 22:00:00,,HDL-028
CLM-00147,settled,2023-03-30 15:00:00,,HDL-028
CLM-00148,created,2024-09-19 09:00:00,,system
CLM-00148,assigned,2024-09-19 12:00:00,{'handler_id': 'HDL-005'},system
CLM-00148,note_added,2024-09-21 18:00:00,,HDL-005
CLM-00148,doc_uploaded,2024-09-24 20:00:00,,HDL-005
CLM-00148,escalated,2024-09-28 21:00:00,,HDL-005
CLM-00148,note_added,2024-10-05 03:00:00,,HDL-005
CLM-00148,note_added,2024-10-09 06:00:00,,HDL-005
CLM-00148,doc_uploaded,2024-10-15 10:00:00,,HDL-005
CLM-00148,note_added,2024-10-19 09:00:00,,HDL-005
CLM-00149,created,2021-10-24 10:00:00,,system
CLM-00149,assigned,2021-10-24 11:00:00,{'handler_id': 'HDL-014'},system
CLM-00149,contacted_customer,2021-11-02 14:00:00,,HDL-014
CLM-00149,doc_requested,2021-11-08 19:00:00,,HDL-014
CLM-00149,doc_requested,2021-11-17 21:00:00,,HDL-014
CLM-00149,note_added,2021-11-18 22:00:00,,HDL-014
CLM-00149,note_added,2021-11-20 02:00:00,,HDL-014
CLM-00149,note_added,2021-11-29 09:00:00,,HDL-014
CLM-00149,note_added,2021-12-04 10:00:00,,HDL-014
CLM-00150,created,2022-04-29 17:00:00,,system
CLM-00150,assigned,2022-04-29 21:00:00,{'handler_id': 'HDL-040'},system
CLM-00150,doc_requested,2022-04-30 21:00:00,,HDL-040
CLM-00150,note_added,2022-05-02 00:00:00,,HDL-040
CLM-00150,settled,2022-05-13 17:00:00,,HDL-040
CLM-00151,created,2023-03-31 14:00:00,,system
CLM-00151,assigned,2023-03-31 15:00:00,{'handler_id': 'HDL-039'},system
CLM-00151,note_added,2023-04-02 14:00:00,,HDL-039
CLM-00152,created,2021-07-28 09:00:00,,system
CLM-00152,assigned,2021-07-28 11:00:00,{'handler_id': 'HDL-006'},system
CLM-00152,note_added,2021-08-04 09:00:00,,HDL-006
CLM-00153,created,2022-03-19 15:00:00,,system
CLM-00153,assigned,2022-03-19 16:00:00,{'handler_id': 'HDL-016'},system
