policy_id,policyholder_id,vehicle_id,policy_type,inception_date,expiry_date,annual_premium,coverage_limit,deductible
POL-CEB597D6,PH-95EC1BEE,VH-9246699A,fire_theft,2023-10-13,2024-10-12,449.82,62675.41,0
POL-B7C83070,PH-34CD035B,VH-B844F6B2,third_party,2021-05-19,2022-05-19,182.74,42531.43,0
POL-EC59A567,PH-CB8F6F81,VH-65C3A08A,fire_theft,2022-03-19,2023-03-19,182.19,28012.47,750
POL-6058D97C,PH-F9606E97,VH-04DE9B03,fire_theft,2022-06-23,2023-06-23,91.84,15381.5,0
POL-781CC29E,PH-E39B43CA,VH-80DF3B06,comprehensive,2021-09-16,2022-09-16,325.12,44151.92,250
POL-9B76EDB4,PH-1703A095,VH-F98D9759,third_party,2021-12-06,2022-12-06,172.85,29956.95,500
POL-2122B669,PH-BBD66924,VH-55D61E5D,comprehensive,2023-11-04,2024-11-03,1384.19,89472.53,1000
POL-6F9DD163,PH-1937B4F5,VH-63E9ED50,third_party,2022-05-11,2023-05-11,95.28,23978.03,250
POL-D701BB78,PH-CBB012C5,VH-C024DD0F,fire_theft,2022-06-21,2023-06-21,258.63,31593.77,250
POL-FF05E51A,PH-043A4B94,VH-B490EF84,third_party,2021-05-05,2022-05-05,93.17,26255.84,250
POL-7BAB8A37,PH-8B257592,VH-CACDE624,comprehensive,2022-05-01,2023-05-01,580.05,65218.96,500
POL-67DCE517,PH-E5D75CE6,VH-F510E1E9,third_party,2022-06-28,2023-06-28,159.6,37674.22,250
POL-E72BE9C9,PH-CB5613FF,VH-3E466634,third_party,2023-12-08,2024-12-07,22.17,5931.98,500
POL-1B12E69C,PH-1BC1EECF,VH-783AD64E,comprehensive,2023-06-13,2024-06-12,444.87,25795.31,750
POL-389132BF,PH-CBFFDC46,VH-CBD13593,third_party,2022-09-27,2023-09-27,276.49,55242.53,0
POL-061A9F0E,PH-AB0461E7,VH-E85C1A26,third_party,2023-01-18,2024-01-18,136.58,24541.5,0
POL-E7E27A09,PH-9E1392C6,VH-57AAE932,comprehensive,2022-07-26,2023-07-26,239.56,19247.29,250
POL-F56A71C5,PH-55C50288,VH-FAD03B86,comprehensive,2022-02-21,2023-02-21,1004.38,87675.9,0
POL-1803263A,PH-366E7625,VH-D177832A,third_party,2022-07-25,2023-07-25,175.28,37222.86,500
POL-8FF9478F,PH-D3C1C363,VH-BE644025,third_party,2022-02-20,2023-02-20,135.52,20088.17,500
POL-0178EAE7,PH-E0A251BA,VH-D2AC1BFD,third_party,2022-02-05,2023-02-05,79.35,12551.74,750
POL-38B265F1,PH-26D4F0B0,VH-2FE8B67A,third_party,2022-02-13,2023-02-13,160.47,53511.53,0
POL-4EEA545A,PH-D395987A,VH-D43D00D7,third_party,2023-11-24,2024-11-23,102.82,19331.15,500
POL-37D00C2E,PH-85C7F728,VH-898CA061,fire_theft,2021-04-09,2022-04-09,297.24,40364.6,1000
POL-930CB7D3,PH-8FF60149,VH-12FD5FD8,fire_theft,2023-08-27,2024-08-26,332.99,37718.91,250
POL-DA88DCC9,PH-11E730E6,VH-DF2E1ACF,third_party,2023-12-11,2024-12-10,235.94,50989.73,0
POL-5BEB5D19,PH-75172A0C,VH-76F60B2B,third_party,2022-05-15,2023-05-15,180.1,47050.39,250
POL-6F230BAD,PH-06CEC3D7,VH-3D78F410,comprehensive,2021-07-07,2022-07-07,208.62,24550.76,250
POL-E30847C8,PH-617299F1,VH-8542946E,third_party,2022-07-24,2023-07-24,40.61,4873.82,500
POL-4536F1DA,PH-4A8BE052,VH-B950344A,third_party,2023-03-11,2024-03-10,122.36,30687.43,1000
POL-3B36DBE4,PH-B6718598,VH-C2669C37,fire_theft,2022-10-17,2023-10-17,284.64,33928.25,250
POL-3F342FAD,PH-11DAAEA8,VH-D62FA1E0,comprehensive,2023-11-13,2024-11-12,224.34,22670.75,250
POL-6D5A7994,PH-2E270486,VH-3D97EA9A,comprehensive,2023-09-08,2024-09-07,1306.08,120946.99,750
POL-3ED8D22B,PH-3894DC8F,VH-DE5729E2,fire_theft,2021-04-21,2022-04-21,278.66,28405.04,0
POL-15216B13,PH-886D3802,VH-550FE4DB,comprehensive,2022-01-31,2023-01-31,984.96,58577.78,500
POL-B4B5F178,PH-F7F334AD,VH-CC7DAF7A,fire_theft,2021-04-18,2022-04-18,134.33,29790.44,250
POL-BF7D3296,PH-539379A7,VH-F4BA9834,comprehensive,2022-03-29,2023-03-29,240.72,34713.24,250
POL-34927000,PH-CD2E42CD,VH-A4729143,third_party,2021-10-17,2022-10-17,946.79,154437.11,0
POL-269E9E97,PH-BEBD2E74,VH-122A08D1,comprehensive,2021-02-28,2022-02-28,71.17,3661.82,250
POL-D009D8C4,PH-24FB4481,VH-756A77C9,comprehensive,2021-03-20,2022-03-20,193.22,14272.74,750
POL-3F505BF2,PH-A069E235,VH-09223411,fire_theft,2022-12-10,2023-12-10,174.71,16936.71,500
POL-FE4EA564,PH-87C474A1,VH-B328BB67,comprehensive,2023-11-02,2024-11-01,428.59,32038.15,250
POL-E85EDAA1,PH-583EC35E,VH-1FF726A1,third_party,2021-09-16,2022-09-16,160.35,24040.74,1000
POL-9C7ECBA1,PH-94E8818C,VH-9A3D9821,comprehensive,2021-03-29,2022-03-29,404.03,58540.16,250
POL-35BA458D,PH-4688E60D,VH-D843C2AF,comprehensive,2022-03-12,2023-03-12,675.01,93453.2,250
POL-692F4654,PH-9468EC66,VH-6166F0D0,comprehensive,2021-02-11,2022-02-11,485.43,51651.15,750
POL-EA39689C,PH-FC10DD91,VH-40F46D63,third_party,2021-07-24,2022-07-24,249.48,63375.24,0
POL-9CD249B3,PH-EA14A575,VH-A280EEEA,comprehensive,2023-12-04,2024-12-03,207.28,20615.37,1000
POL-A626E50B,PH-AAE98DFB,VH-12A6D0C7,third_party,2023-02-16,2024-02-16,114.36,11705.82,750
POL-8EB84D54,PH-167C12CA,VH-BB70E789,comprehensive,2022-08-21,2023-08-21,172.92,19492.92,250
POL-10B4E29C,PH-942563CF,VH-16490241,fire_theft,2022-09-28,2023-09-28,66.67,9326.55,500
POL-EC66CA28,PH-94F380CC,VH-11E234B8,third_party,2023-03-15,2024-03-14,202.15,31371.72,250
POL-82DA15C7,PH-AF5966F6,VH-A906E629,third_party,2021-08-12,2022-08-12,236.98,33794.49,1000
POL-89EADA69,PH-5F53999B,VH-5EE2C9A3,third_party,2021-12-22,2022-12-22,513.12,139804.25,250
POL-D9242F2B,PH-7324BDD1,VH-1B6467CD,fire_theft,2021-07-12,2022-07-12,314.35,44850.42,250
POL-2582D1A4,PH-76EACAA6,VH-5A9F9D44,comprehensive,2023-08-05,2024-08-04,112.51,11239.09,500
POL-A196F7E2,PH-B63CDE96,VH-95F9636D,third_party,2022-12-02,2023-12-02,362.76,32610.28,1000
POL-072A058E,PH-19D32B2C,VH-3477576C,comprehensive,2023-09-21,2024-09-20,1491.91,116637.44,750
POL-3418E87C,PH-DC284F5D,VH-4FFC586D,comprehensive,2022-07-02,2023-07-02,206.82,28350.65,500
POL-DB179881,PH-85374382,VH-C58A0BB2,comprehensive,2022-06-01,2023-06-01,209.0,14910.42,0
POL-1940E2BE,PH-0F332AE0,VH-5D40C1E7,fire_theft,2021-07-06,2022-07-06,364.58,45735.09,0
POL-D8C81F57,PH-6250F42D,VH-CD0CA5ED,comprehensive,2021-11-09,2022-11-09,326.48,21843.04,1000
POL-B2B97675,PH-C591E214,VH-3156B8C5,comprehensive,2023-01-11,2024-01-11,505.31,35748.91,0
POL-C53AAC60,PH-EF121DA7,VH-DAEF2D7B,comprehensive,2022-06-24,2023-06-24,296.35,17225.37,0
POL-6C9C9BE7,PH-C520377A,VH-B1681C01,comprehensive,2022-05-04,2023-05-04,687.77,73118.98,250
POL-DFA88736,PH-2B9B09CD,VH-94584F8D,comprehensive,2023-10-16,2024-10-15,266.11,23747.49,750
POL-C8697960,PH-4433BC84,VH-E02EECF5,comprehensive,2022-06-08,2023-06-08,690.01,74290.04,0
POL-37B58EA9,PH-8587115B,VH-6D143336,fire_theft,2022-01-03,2023-01-03,59.99,8588.59,250
POL-607C0DE6,PH-E99793CD,VH-2F18788E,third_party,2021-03-18,2022-03-18,527.65,91523.49,250
POL-7753678A,PH-C3326410,VH-D89BD4B9,fire_theft,2023-11-04,2024-11-03,113.74,22117.55,1000
POL-06F4B8A0,PH-59445875,VH-B1EAB501,third_party,2022-03-25,2023-03-25,116.74,30368.72,0
POL-1AC19DD7,PH-DC6E0320,VH-91FD3C0A,comprehensive,2023-05-02,2024-05-01,522.69,48285.89,500
POL-70EEB7CB,PH-D6002D14,VH-0EDF54C4,third_party,2023-06-16,2024-06-15,141.29,25006.69,500
POL-C7827CC4,PH-884ACD55,VH-FA132B4A,fire_theft,2021-03-21,2022-03-21,214.58,27147.92,500
POL-C3B49222,PH-359EB06C,VH-358C12DF,third_party,2023-08-14,2024-08-13,36.78,9285.03,1000
POL-1FBE8890,PH-0C75C0AC,VH-F3E69CE5,comprehensive,2021-04-01,2022-04-01,266.8,30855.97,1000
POL-CE04126E,PH-32875A50,VH-FBB4AEA1,third_party,2023-08-03,2024-08-02,160.14,37549.95,250
POL-ADA711D0,PH-27016C1C,VH-389F0192,comprehensive,2021-02-22,2022-02-22,720.0,72429.43,1000
POL-DDD52A21,PH-941E1DC4,VH-DFFC3B2B,comprehensive,2021-02-27,2022-02-27,283.92,28018.29,750
POL-C26DBE6D,PH-7E772AE2,VH-7D2ECFED,fire_theft,2021-12-03,2022-12-03,231.94,30092.54,250
POL-1BAB4131,PH-E075137D,VH-8C8AD58F,fire_theft,2022-04-24,2023-04-24,50.17,8248.69,750
POL-C330E777,PH-8968C70C,VH-C4AF6CB7,fire_theft,2023-06-19,2024-06-18,317.28,50261.94,500
POL-6E3F35BD,PH-D91D50C8,VH-79B5AC49,comprehensive,2022-08-12,2023-08-12,1164.09,91880.17,1000
POL-2DE60A4C,PH-F3797F31,VH-0242AD9D,third_party,2021-09-01,2022-09-01,173.55,45936.76,0
POL-CB0F0A30,PH-3383AC69,VH-ED6BB24B,third_party,2022-02-01,2023-02-01,110.82,17441.87,500
POL-689C1608,PH-EC6FFD66,VH-D3B50240,third_party,2021-04-12,2022-04-12,319.54,41532.5,250
POL-23C28C8B,PH-13D6C70B,VH-13CFA366,third_party,2021-08-03,2022-08-03,107.15,23514.67,250
POL-AC34350A,PH-B3A4017D,VH-8FE90E7D,fire_theft,2023-05-04,2024-05-03,190.0,42535.93,500
POL-0F1EEE7D,PH-842C3831,VH-2B346B8F,comprehensive,2023-03-16,2024-03-15,120.64,5601.29,250
POL-FD77BC89,PH-0A7FF302,VH-0F62E1BD,comprehensive,2022-04-07,2023-04-07,1032.41,161878.95,0
POL-C36DCCF0,PH-ABA21506,VH-3E1B0B79,fire_theft,2022-03-20,2023-03-20,307.85,34042.87,500
POL-77095E79,PH-B799D5A8,VH-9FF51F91,third_party,2022-04-07,2023-04-07,541.18,122004.47,1000
POL-6FCAD1A1,PH-20B8EA2E,VH-3200E318,fire_theft,2023-09-24,2024-09-23,145.97,23240.48,500
POL-26749C8B,PH-CDF9AE0F,VH-A5A96988,third_party,2021-12-13,2022-12-13,115.09,25762.01,500
POL-45E836B5,PH-90F46F0E,VH-30768908,third_party,2022-06-24,2023-06-24,72.45,14431.73,750
POL-11DFBFC9,PH-938BBF86,VH-596F742A,third_party,2022-11-29,2023-11-29,866.6,154374.28,0
POL-1C138D39,PH-82A75E06,VH-3D7D57B1,third_party,2023-04-19,2024-04-18,29.51,3170.31,750
POL-037E8FCD,PH-BA1C3EC5,VH-887B3A73,comprehensive,2021-05-13,2022-05-13,1177.25,98785.41,750
POL-50217A48,PH-0B730994,VH-9683EDEC,fire_theft,2022-01-21,2023-01-21,342.59,43428.12,250
POL-A3EA49C4,PH-13241E7C,VH-DE5BD527,third_party,2023-09-20,2024-09-19,58.74,10341.1,500
POL-7028384A,PH-3DCF866E,VH-8499A811,comprehensive,2022-05-17,2023-05-17,177.1,18624.73,750
POL-0C0208A4,PH-566BE858,VH-B6C8CC3D,third_party,2023-07-31,2024-07-30,171.87,52002.53,1000
POL-66F7DD31,PH-22F6BC87,VH-AF2D3FBA,comprehensive,2022-11-12,2023-11-12,669.96,45294.59,1000
POL-BD8E0BD3,PH-95E7F3DE,VH-AC285383,comprehensive,2023-12-26,2024-12-25,662.53,62096.48,0
POL-F8B35211,PH-E8A82274,VH-193BB2A2,third_party,2023-04-14,2024-04-13,564.68,112861.38,250
POL-CB7E33E8,PH-B8EDFD43,VH-4581A9D6,comprehensive,2023-04-14,2024-04-13,1031.43,72621.7,250
POL-B1F1C474,PH-09CA12FF,VH-4386CE0D,third_party,2023-09-28,2024-09-27,285.92,77565.42,0
POL-D39D15BD,PH-656E1581,VH-ADAF5492,third_party,2022-07-09,2023-07-09,27.35,4601.27,250
POL-B2DC934A,PH-D051BA65,VH-C925DEF8,fire_theft,2023-11-06,2024-11-05,45.77,5344.39,500
POL-B71B8CEC,PH-3C9305EC,VH-7F613557,third_party,2021-02-09,2022-02-09,235.41,27142.11,250
POL-46938525,PH-4A8BFE00,VH-DE81F627,comprehensive,2022-11-25,2023-11-25,546.26,56448.98,250
POL-6B94E78C,PH-5863F727,VH-1647C748,third_party,2021-09-25,2022-09-25,491.26,146388.69,0
POL-2E681BED,PH-53F433DB,VH-C9EA24E5,fire_theft,2022-01-01,2023-01-01,652.85,114279.01,1000
POL-B8F9A116,PH-D20D7964,VH-66499C69,comprehensive,2021-01-22,2022-01-22,359.02,26445.86,250
POL-BFFB715F,PH-F7ABB2DE,VH-65B468F4,third_party,2022-01-25,2023-01-25,139.49,24439.04,750
POL-B7815AF0,PH-62D0FCD0,VH-F5702406,fire_theft,2023-10-04,2024-10-03,105.47,11063.17,250
POL-846B3C18,PH-BC451EEF,VH-B5C09270,comprehensive,2023-04-16,2024-04-15,351.68,17922.28,500
POL-04985570,PH-25C195AC,VH-B86E74A5,third_party,2021-09-18,2022-09-18,87.62,22173.13,500
POL-6AB6EAD9,PH-45CE9696,VH-1A2B492D,fire_theft,2022-09-15,2023-09-15,498.44,68862.99,0
POL-EB867011,PH-74CF7958,VH-C7A6D408,comprehensive,2021-03-19,2022-03-19,188.9,13049.52,750
POL-5512672C,PH-8AB6AA5D,VH-89984361,third_party,2022-01-15,2023-01-15,103.95,24831.52,750
POL-15FD2585,PH-A0596A22,VH-697D6196,third_party,2023-09-20,2024-09-19,595.15,62525.39,500
POL-450E75C4,PH-EA52158C,VH-5E920DFC,fire_theft,2023-04-14,2024-04-13,166.43,15322.89,1000
POL-AC35927B,PH-99E5F9E2,VH-0A675772,fire_theft,2023-06-12,2024-06-11,43.33,6316.05,1000
POL-F30C3F82,PH-8729852E,VH-8EF271C4,comprehensive,2021-04-19,2022-04-19,157.28,23489.79,500
POL-86ACA80B,PH-739378B1,VH-37A48E7C,third_party,2021-11-10,2022-11-10,631.22,151272.93,500
POL-8DFDD7B4,PH-F4A8FCBE,VH-141A68E9,fire_theft,2021-09-17,2022-09-17,118.22,18183.06,1000
POL-FF44FCA3,PH-2207DCD6,VH-88177B88,third_party,2023-07-09,2024-07-08,542.66,130399.56,250
POL-6EBCDAB5,PH-D137BFE9,VH-7A52961D,third_party,2023-09-22,2024-09-21,395.89,104479.28,500
POL-74313255,PH-CABEDE25,VH-2058296F,third_party,2022-11-08,2023-11-08,162.34,39454.03,250
POL-6BBE0062,PH-EB629030,VH-3C0E9C0D,comprehensive,2022-10-12,2023-10-12,795.94,52995.49,750
POL-35B3B641,PH-CD22E5B3,VH-8A72B0E7,third_party,2023-11-01,2024-10-31,26.24,5161.2,1000
POL-DAF4FA1A,PH-17C7A833,VH-73E1ACE5,comprehensive,2023-05-07,2024-05-06,284.55,41063.26,250
POL-7397A507,PH-3153AFCE,VH-E6888CD8,third_party,2022-04-26,2023-04-26,107.53,11760.76,250
POL-72F63AD9,PH-4F704C5D,VH-07D77AD2,comprehensive,2023-06-13,2024-06-12,149.88,8935.67,1000
POL-31C1706C,PH-B80478BF,VH-7D235564,fire_theft,2023-03-02,2024-03-01,222.62,31244.65,1000
POL-C53FCD42,PH-5A45F33C,VH-7B35ADB0,third_party,2023-05-04,2024-05-03,51.16,11929.35,750
POL-8C108793,PH-F69096C3,VH-9366B511,comprehensive,2021-08-24,2022-08-24,537.91,32457.73,500
POL-A3E9EAD1,PH-EDD5252F,VH-09C7487E,comprehensive,2022-03-12,2023-03-12,1894.24,212233.62,1000
POL-1D864366,PH-0309646E,VH-12C01A61,fire_theft,2023-11-29,2024-11-28,100.89,11036.66,1000
POL-76DBADFC,PH-376111F5,VH-2EA6F20A,third_party,2023-09-16,2024-09-15,272.98,55875.57,500
POL-C26DF4E2,PH-03DDC41F,VH-44FF74AD,third_party,2021-03-17,2022-03-17,298.88,56472.59,0
POL-68EEF4AB,PH-CCC320FF,VH-74DC73B7,fire_theft,2021-07-05,2022-07-05,96.5,9711.08,250
POL-CB9F26E4,PH-F0086E9A,VH-8E0D2923,third_party,2022-12-08,2023-12-08,191.44,32298.67,500
POL-4C21F238,PH-E3A1B7CA,VH-710F1777,fire_theft,2023-03-21,2024-03-20,279.37,32234.33,0
POL-23FCF78A,PH-81FE3CC5,VH-4036DA25,fire_theft,2021-12-27,2022-12-27,118.3,20955.47,1000
POL-2EC4C03F,PH-FC0AFD9B,VH-7CB25511,third_party,2023-11-24,2024-11-23,205.35,49992.21,750
POL-8CB37308,PH-9785081F,VH-62962CC1,third_party,2021-12-03,2022-12-03,433.09,98286.02,1000
POL-9765CE08,PH-67C820E8,VH-214A7B30,comprehensive,2023-08-13,2024-08-12,160.38,18474.51,500
POL-9EDA36F0,PH-95A66104,VH-C783A637,third_party,2023-03-21,2024-03-20,216.03,28320.11,500
POL-53B0826A,PH-C18211F2,VH-B79196C1,comprehensive,2021-10-25,2022-10-25,371.8,29577.69,750
POL-379F3315,PH-CFC5AE8A,VH-101B7902,third_party,2021-11-08,2022-11-08,456.75,49661.85,250
POL-2ACC6693,PH-F250DCC1,VH-D8BD2D3F,third_party,2023-03-26,2024-03-25,183.14,26782.93,750
POL-B4E2F250,PH-C9F3F701,VH-9E3C416F,third_party,2023-09-13,2024-09-12,357.05,56489.83,500
POL-66E30C76,PH-5C680939,VH-6F63AA33,comprehensive,2023-04-16,2024-04-15,396.25,34069.14,1000
POL-51DBA815,PH-A3DECD14,VH-5C6FBD96,fire_theft,2021-03-12,2022-03-12,143.63,27968.73,750
POL-59134131,PH-A2574C2F,VH-EA5A97BF,comprehensive,2023-05-17,2024-05-16,334.76,27330.46,250
POL-2FC3A988,PH-D718BDD4,VH-76F1B23E,third_party,2023-03-04,2024-03-03,39.32,10844.81,500
POL-3637D79D,PH-94BFCB3A,VH-C8713866,fire_theft,2022-12-20,2023-12-20,70.51,8828.51,1000
POL-C97A1BBA,PH-666A8D3B,VH-4CD33AC4,third_party,2022-01-14,2023-01-14,420.64,54329.35,1000
POL-D3254DEF,PH-CE7E47CB,VH-25A68338,comprehensive,2023-08-15,2024-08-14,1259.99,162555.88,750
POL-AA86F555,PH-2722AFF1,VH-07955F2F,comprehensive,2022-11-26,2023-11-26,222.55,14876.42,750
POL-1F23D9EB,PH-3D751076,VH-76DEF636,third_party,2023-06-28,2024-06-27,333.76,52267.24,500
POL-7DDA8F3A,PH-6C614CF5,VH-78C27F0D,third_party,2023-12-28,2024-12-27,50.55,12438.56,500
POL-55D6BBA4,PH-9DB2AC23,VH-C798716B,third_party,2022-11-24,2023-11-24,168.57,15207.19,500
POL-663A1850,PH-56A68ABB,VH-EA990BFE,third_party,2021-12-28,2022-12-28,232.27,57656.61,500
POL-7FFD1FE7,PH-58B6BBCD,VH-E5E552E1,third_party,2023-05-15,2024-05-14,226.2,57216.09,250
POL-BF195775,PH-EE2B2D90,VH-99D9D46F,fire_theft,2023-03-10,2024-03-09,314.34,24722.96,500
POL-6451AD6D,PH-C70B7AAD,VH-296151A2,fire_theft,2021-03-28,2022-03-28,341.82,64567.17,500
POL-5BD8286F,PH-7D84B8CB,VH-2CEA4F71,third_party,2021-10-08,2022-10-08,445.85,114154.27,1000
POL-7DB10FBD,PH-37D94D90,VH-F3619121,fire_theft,2022-02-21,2023-02-21,360.08,27637.09,1000
POL-8F0233C9,PH-527393B5,VH-AEC98FDF,comprehensive,2022-07-03,2023-07-03,66.16,10259.93,250
POL-E83F6C14,PH-DA350DDD,VH-F979C06B,third_party,2022-03-04,2023-03-04,177.55,27668.08,1000
POL-741F1B22,PH-A9EC0844,VH-72D11AF1,comprehensive,2022-02-05,2023-02-05,889.06,77006.23,250
POL-CA9C6235,PH-19D22E63,VH-4E48EA8D,fire_theft,2021-01-14,2022-01-14,177.47,30061.28,0
POL-CC5D8067,PH-A6E20BD0,VH-3E3D4B45,third_party,2023-10-27,2024-10-26,209.79,28915.32,500
POL-E070038D,PH-EC14D506,VH-8BD6ACFB,fire_theft,2022-07-10,2023-07-10,1372.87,218606.89,250
POL-A642FCD6,PH-DF05BC9B,VH-15C65B12,comprehensive,2023-03-10,2024-03-09,280.96,22643.98,1000
POL-F6A2F210,PH-11B88FDA,VH-ADA3ED2E,third_party,2023-02-24,2024-02-24,112.31,18654.98,1000
POL-4743994E,PH-EA561DFA,VH-7E4FDBFC,comprehensive,2023-04-15,2024-04-14,478.02,60586.01,250
POL-F98F54D2,PH-03A24FE2,VH-F12CA48A,third_party,2022-01-26,2023-01-26,526.92,87318.56,250
POL-D86D93B8,PH-CB4B2DDA,VH-EA291B91,fire_theft,2023-02-19,2024-02-19,399.32,70531.94,0
POL-349B116B,PH-010D0782,VH-D274D143,third_party,2021-11-22,2022-11-22,409.52,44732.08,750
POL-8CB8B73E,PH-BAE4C406,VH-669849D4,third_party,2022-01-04,2023-01-04,446.68,72127.01,500
POL-2157B76E,PH-D1E2A061,VH-728DC9C5,comprehensive,2023-11-26,2024-11-25,174.2,16580.82,1000
POL-506E4C42,PH-E57A0FF5,VH-EFEE2AFE,third_party,2022-10-23,2023-10-23,108.37,17981.47,250
POL-3F763058,PH-A4E4A992,VH-0CC32D9C,fire_theft,2023-07-03,2024-07-02,243.95,37310.75,0
POL-A82CD0A9,PH-02F4AB1C,VH-5BE39F8B,comprehensive,2023-10-20,2024-10-19,316.93,39814.91,250
POL-6B3FCB6E,PH-6B36F926,VH-FFE08741,comprehensive,2021-08-11,2022-08-11,1100.94,105329.59,1000
POL-48C523F3,PH-EBFAED77,VH-3C0E3B97,comprehensive,2021-12-23,2022-12-23,706.06,72311.09,750
POL-A5A3D98C,PH-6B713E31,VH-881640A1,third_party,2021-03-14,2022-03-14,28.53,2743.56,250
POL-F8B31D53,PH-8C8D5E8E,VH-80BAD864,fire_theft,2022-03-14,2023-03-14,302.7,51805.36,250
POL-1CEB3621,PH-6D38E8EE,VH-0C4D9340,comprehensive,2021-02-28,2022-02-28,883.5,103267.42,0
POL-C1267A12,PH-6F36D629,VH-7F0CB73E,fire_theft,2023-04-30,2024-04-29,192.3,22920.42,0
POL-38578BE4,PH-49FD2347,VH-D123E794,third_party,2021-03-10,2022-03-10,26.52,4162.88,500
POL-90C4B987,PH-983F34A1,VH-B02484DC,third_party,2023-10-16,2024-10-15,40.48,10909.6,500
POL-BA2B5AB8,PH-86C4E1EB,VH-27D59BCD,third_party,2022-05-25,2023-05-25,101.85,23374.77,750
POL-932B153E,PH-1BC5345C,VH-FBD491F6,fire_theft,2022-04-02,2023-04-02,319.62,36828.23,250
POL-5FB2B166,PH-A4CD57FE,VH-04C43629,third_party,2023-05-14,2024-05-13,87.77,15188.23,0
POL-1A9B1095,PH-55FD7595,VH-D0185AA0,third_party,2023-01-03,2024-01-03,92.42,11457.02,500
POL-07773359,PH-847BADC3,VH-CBB96F10,comprehensive,2022-07-07,2023-07-07,850.69,73919.89,1000
POL-E35A43E7,PH-4A143619,VH-E50587A4,third_party,2023-06-19,2024-06-18,43.83,7002.98,0
POL-D256BEE6,PH-09950490,VH-2277DAAA,comprehensive,2023-01-02,2024-01-02,274.65,17248.74,1000
POL-AED13CD5,PH-AF2EA6EA,VH-0F42B488,third_party,2022-03-05,2023-03-05,341.72,66666.6,750
POL-480A78C9,PH-90F10F13,VH-12D4D8DE,comprehensive,2021-06-16,2022-06-16,264.38,29472.68,1000
POL-276D4703,PH-8CF041E8,VH-E6505BF1,comprehensive,2021-03-03,2022-03-03,898.95,40370.1,0
POL-0CE617C7,PH-6F5014ED,VH-AFC111F4,fire_theft,2021-01-17,2022-01-17,329.35,42700.88,0
POL-A7E8DD9E,PH-1C7D70EA,VH-5A591B08,comprehensive,2023-04-22,2024-04-21,368.79,35312.95,750
POL-28598306,PH-7AD2DBBD,VH-F98E7D2D,fire_theft,2023-04-06,2024-04-05,458.77,63148.37,750
POL-1B3ABF89,PH-07A22061,VH-4CF9262A,third_party,2022-05-03,2023-05-03,249.02,53370.51,0
POL-60846195,PH-496230CE,VH-4A877CFC,comprehensive,2023-07-28,2024-07-27,101.01,9883.09,0
POL-D6137879,PH-61F9B21B,VH-0F6487D2,third_party,2021-04-30,2022-04-30,76.3,23198.26,250
POL-49613902,PH-9CF7B831,VH-AD70E5F1,comprehensive,2021-01-09,2022-01-09,1389.1,116277.47,250
POL-DB9A4E06,PH-8091F4E1,VH-8C4CE383,fire_theft,2021-04-24,2022-04-24,176.4,11734.71,500
POL-1203F69C,PH-0A048532,VH-18933A77,comprehensive,2021-08-23,2022-08-23,309.23,51083.66,500
POL-3A5D358E,PH-1D040FB4,VH-6F8F0D5B,third_party,2021-04-08,2022-04-08,332.68,56840.95,0
POL-730CADCC,PH-D00F3436,VH-B0BD2837,comprehensive,2022-10-11,2023-10-11,504.65,37382.5,250
POL-0FE4C6A4,PH-42B49B05,VH-007A6985,third_party,2022-06-05,2023-06-05,11.71,2298.92,500
POL-4B3F1B1C,PH-6B79CD6E,VH-F13D1496,comprehensive,2023-04-18,2024-04-17,358.61,35626.23,250
POL-9AFFE70C,PH-85D2C334,VH-821DF353,third_party,2022-09-29,2023-09-29,34.29,7428.68,750
POL-6CB5A30E,PH-B1571502,VH-78B89A91,third_party,2022-02-20,2023-02-20,93.51,22370.66,0
POL-A2150658,PH-2F6E9EE9,VH-249FD895,fire_theft,2022-07-13,2023-07-13,140.21,31044.86,1000
POL-3E6C2E22,PH-EF221AFB,VH-3DA58E64,third_party,2023-04-28,2024-04-27,375.76,77129.84,0
POL-706C7CF4,PH-74EC2644,VH-F9AC46F4,fire_theft,2022-05-18,2023-05-18,296.9,48516.27,750
POL-E765DEBA,PH-B614EF0B,VH-4399E3E5,fire_theft,2023-07-05,2024-07-04,382.01,52735.55,0
POL-00FEDE8C,PH-3921B0B3,VH-7F0F7D8B,comprehensive,2023-03-07,2024-03-06,192.62,21764.23,1000
POL-79EFA863,PH-543304AF,VH-A16B4FEE,fire_theft,2022-04-25,2023-04-25,352.81,43988.15,1000
POL-8821EA8E,PH-FC6768E0,VH-C902E422,third_party,2021-10-30,2022-10-30,138.8,29400.99,1000
POL-AFC72BC0,PH-C4D0989F,VH-A48DE2ED,third_party,2023-12-20,2024-12-19,213.64,46836.98,1000
POL-E95B4BFD,PH-B2EC2619,VH-68E34C30,comprehensive,2023-02-11,2024-02-11,155.44,12622.29,750
POL-4B137288,PH-084586B4,VH-687BB8C4,comprehensive,2023-04-14,2024-04-13,149.85,21845.26,1000
POL-911F0CD0,PH-AF271F2A,VH-4E7E0B12,third_party,2023-08-16,2024-08-15,35.41,7349.51,500
POL-19485EFB,PH-65F073B8,VH-D70E15A7,comprehensive,2023-05-09,2024-05-08,486.36,56461.48,0
POL-E9630AA2,PH-90A66693,VH-4F3AFED5,comprehensive,2022-12-26,2023-12-26,291.34,34407.28,500
