vehicle_id,policyholder_id,make,model,year,fuel_type,estimated_value,plate_number
VH-5D40C1E7,PH-0F332AE0,Toyota,Yaris,2024,petrol,12369.99,WD303VB
VH-CD0CA5ED,PH-6250F42D,Fiat,500,2018,petrol,7224.22,JG839ET
VH-3156B8C5,PH-C591E214,Alfa Romeo,Stelvio,2017,diesel,15281.12,IE618XT
VH-DAEF2D7B,PH-EF121DA7,Fiat,Panda,2018,petrol,8180.46,IM671UF
VH-B1681C01,PH-C520377A,Volkswagen,Golf,2018,petrol,15171.42,VN831WE
VH-94584F8D,PH-2B9B09CD,Fiat,Tipo,2017,hybrid,5750.72,UW598UG
VH-E02EECF5,PH-4433BC84,Dacia,Duster,2018,hybrid,15802.86,NE660KZ
VH-6D143336,PH-8587115B,Lancia,Ypsilon,2014,petrol,2022.73,CI186DR
VH-2F18788E,PH-E99793CD,Renault,Captur,2024,petrol,27754.93,KU542CL
VH-D89BD4B9,PH-C3326410,Citroen,C3,2014,petrol,5260.05,IA361DM
VH-B1EAB501,PH-59445875,Toyota,Yaris,2019,petrol,7204.07,FQ971XJ
VH-91FD3C0A,PH-DC6E0320,Fiat,Tipo,2023,diesel,12823.01,WS491JR
VH-0EDF54C4,PH-D6002D14,Toyota,Yaris,2018,electric,6408.96,FK258YM
VH-FA132B4A,PH-884ACD55,Renault,Captur,2016,diesel,8110.04,PS082EI
VH-358C12DF,PH-359EB06C,Fiat,Punto,2010,petrol,2523.44,EM405SX
VH-F3E69CE5,PH-0C75C0AC,Renault,Clio,2019,hybrid,7136.15,VT727NW
VH-FBB4AEA1,PH-32875A50,Fiat,Tipo,2024,hybrid,8297.66,ZO468QJ
VH-389F0192,PH-27016C1C,Audi,Q3,2017,hybrid,18006.6,JU651CJ
VH-DFFC3B2B,PH-941E1DC4,Peugeot,308,2019,diesel,9623.89,CX290HC
VH-7D2ECFED,PH-7E772AE2,Volkswagen,Golf,2019,hybrid,9391.43,XJ068RP
VH-8C8AD58F,PH-E075137D,Opel,Corsa,2013,hybrid,2427.53,PP816QV
VH-C4AF6CB7,PH-8968C70C,Peugeot,208,2018,petrol,12872.48,TG685XA
VH-79B5AC49,PH-D91D50C8,Mercedes-Benz,Classe A,2024,diesel,33307.13,XV909QV
VH-0242AD9D,PH-F3797F31,Toyota,Corolla,2018,hybrid,11820.32,FV321YQ
VH-ED6BB24B,PH-3383AC69,Alfa Romeo,Giulietta,2016,petrol,6177.39,EQ676LB
VH-D3B50240,PH-EC6FFD66,Peugeot,208,2023,electric,14785.45,LD381KV
VH-13CFA366,PH-13D6C70B,Volkswagen,Polo,2019,petrol,4776.23,JP309JI
VH-8FE90E7D,PH-B3A4017D,Renault,Clio,2021,petrol,9205.75,GJ079UQ
VH-2B346B8F,PH-842C3831,Volkswagen,Polo,2012,electric,2639.32,BL754AT
VH-0F62E1BD,PH-0A7FF302,Mercedes-Benz,GLA,2019,diesel,32384.99,DA265LX
VH-3E1B0B79,PH-ABA21506,Hyundai,Tucson,2017,hybrid,10358.59,DN188PG
VH-9FF51F91,PH-B799D5A8,Hyundai,Tucson,2024,petrol,30531.92,ND243PA
VH-3200E318,PH-20B8EA2E,Toyota,Yaris,2014,diesel,6637.77,ML628JL
VH-A5A96988,PH-CDF9AE0F,Toyota,Yaris,2019,diesel,5736.69,DO225VO
VH-30768908,PH-90F46F0E,Renault,Clio,2012,electric,4012.79,AL134WG
VH-596F742A,PH-938BBF86,Mercedes-Benz,GLA,2022,petrol,45238.26,EM502NX
VH-3D7D57B1,PH-82A75E06,Fiat,Punto,2015,electric,1409.04,PV678ID
VH-887B3A73,PH-BA1C3EC5,Audi,Q3,2018,petrol,26022.34,ZV568WE
VH-9683EDEC,PH-0B730994,Fiat,Tipo,2018,hybrid,11393.58,ED022DZ
VH-DE5BD527,PH-13241E7C,Fiat,500,2019,hybrid,3134.41,QA305YV
VH-8499A811,PH-3DCF866E,Peugeot,208,2018,diesel,4093.99,TX744AN
VH-B6C8CC3D,PH-566BE858,Toyota,Yaris,2021,hybrid,10759.86,CY928NH
VH-AF2D3FBA,PH-22F6BC87,Fiat,500,2024,diesel,17734.88,HI436YD
VH-AC285383,PH-95E7F3DE,Opel,Corsa,2022,electric,14571.49,PW189ZZ
VH-193BB2A2,PH-E8A82274,Volkswagen,Golf,2021,diesel,29850.3,GS231UU
VH-4581A9D6,PH-B8EDFD43,Volkswagen,T-Roc,2018,hybrid,22364.74,MB260IG
VH-4386CE0D,PH-09CA12FF,Jeep,Renegade,2018,hybrid,15828.93,CB843MN
VH-ADAF5492,PH-656E1581,Fiat,Punto,2016,diesel,1283.43,KN860PB
VH-C925DEF8,PH-D051BA65,Fiat,Panda,2013,electric,1964.82,DI563LI
VH-7F613557,PH-3C9305EC,Dacia,Sandero,2020,petrol,10096.93,BF053BA
VH-DE81F627,PH-4A8BFE00,Alfa Romeo,Giulietta,2018,diesel,12000.7,PI624TD
VH-1647C748,PH-5863F727,Toyota,Corolla,2024,diesel,33061.42,LK108JD
VH-C9EA24E5,PH-53F433DB,Volkswagen,Golf,2020,hybrid,24712.09,KL598XZ
VH-66499C69,PH-D20D7964,Fiat,500,2019,hybrid,8874.4,HU961IG
VH-65B468F4,PH-F7ABB2DE,Volkswagen,Golf,2012,hybrid,8572.38,EU109XT
VH-F5702406,PH-62D0FCD0,Fiat,500,2013,diesel,4590.23,GW189OD
VH-B5C09270,PH-BC451EEF,Lancia,Ypsilon,2022,hybrid,7779.09,JX382PY
VH-B86E74A5,PH-25C195AC,Fiat,500,2013,diesel,5841.49,EG485NR
VH-1A2B492D,PH-45CE9696,Toyota,Yaris,2023,diesel,17076.45,OU617WD
VH-C7A6D408,PH-74CF7958,Hyundai,i20,2014,petrol,4631.65,QQ294ZA
VH-89984361,PH-8AB6AA5D,Fiat,Punto,2018,diesel,5388.68,JB367SB
VH-697D6196,PH-A0596A22,Peugeot,208,2024,diesel,26463.08,FO686YQ
VH-5E920DFC,PH-EA52158C,Peugeot,208,2015,diesel,7445.35,TI029GF
VH-0A675772,PH-99E5F9E2,Fiat,500,2010,diesel,1491.65,SW878AZ
VH-8EF271C4,PH-8729852E,Dacia,Sandero,2016,electric,4915.68,JH481JW
VH-37A48E7C,PH-739378B1,Volkswagen,Golf,2023,diesel,34169.62,HB402RH
VH-141A68E9,PH-F4A8FCBE,Renault,Clio,2017,hybrid,4477.49,EI338ZB
VH-88177B88,PH-2207DCD6,Alfa Romeo,Stelvio,2023,hybrid,30588.64,AU955LU
VH-7A52961D,PH-D137BFE9,Volkswagen,T-Roc,2022,diesel,24043.2,WR269IX
VH-2058296F,PH-CABEDE25,Toyota,Corolla,2015,petrol,9975.89,KB534UA
VH-3C0E9C0D,PH-EB629030,Toyota,RAV4,2017,hybrid,17389.43,IA916RV
VH-8A72B0E7,PH-CD22E5B3,Fiat,Punto,2010,petrol,1266.21,UU373TR
VH-73E1ACE5,PH-17C7A833,Renault,Captur,2018,diesel,8314.55,IG627SU
VH-E6888CD8,PH-3153AFCE,Peugeot,208,2019,petrol,4656.39,XX271NL
VH-07D77AD2,PH-4F704C5D,Lancia,Ypsilon,2015,petrol,3972.14,FO397FF
VH-7D235564,PH-B80478BF,Opel,Corsa,2015,hybrid,7520.89,UJ226AJ
VH-7B35ADB0,PH-5A45F33C,Fiat,Panda,2013,diesel,2426.75,CE376CN
VH-9366B511,PH-F69096C3,Toyota,Yaris,2021,hybrid,15865.41,XQ091EX
VH-09C7487E,PH-EDD5252F,Audi,Q3,2024,hybrid,44752.99,MA023DA
VH-12C01A61,PH-0309646E,Toyota,Yaris,2017,diesel,3434.82,IE001UT
VH-2EA6F20A,PH-376111F5,Renault,Captur,2018,diesel,15457.5,WC797GE
VH-44FF74AD,PH-03DDC41F,Hyundai,Tucson,2024,petrol,17511.58,JK308PE
VH-74DC73B7,PH-CCC320FF,Fiat,Panda,2012,petrol,4218.1,UR018DA
VH-8E0D2923,PH-F0086E9A,Fiat,Panda,2023,hybrid,13042.58,DQ030NE
VH-710F1777,PH-E3A1B7CA,Fiat,Tipo,2022,hybrid,10254.45,NM436EL
VH-4036DA25,PH-81FE3CC5,Fiat,Punto,2018,petrol,4778.88,PF145DH
VH-7CB25511,PH-FC0AFD9B,Volkswagen,T-Roc,2018,electric,11771.46,TK109DL
VH-62962CC1,PH-9785081F,BMW,Serie 3,2020,diesel,29555.46,FN926QK
VH-214A7B30,PH-67C820E8,Renault,Clio,2012,petrol,3866.8,VV451JT
VH-C783A637,PH-95A66104,Volkswagen,Golf,2020,diesel,9722.21,PV102LI
VH-B79196C1,PH-C18211F2,Peugeot,208,2019,electric,8749.38,KE711MO
VH-101B7902,PH-CFC5AE8A,Toyota,RAV4,2021,diesel,22262.16,XI522EC
VH-D8BD2D3F,PH-F250DCC1,Fiat,500,2024,petrol,10585.1,LK769PN
VH-9E3C416F,PH-C9F3F701,Volkswagen,Golf,2023,hybrid,16687.73,EZ668UH
VH-6F63AA33,PH-5C680939,Hyundai,Tucson,2020,hybrid,11282.75,RR836PR
VH-5C6FBD96,PH-A3DECD14,Lancia,Ypsilon,2022,petrol,6665.8,SW931NQ
VH-EA5A97BF,PH-A2574C2F,Fiat,Tipo,2017,electric,8419.39,LA587GA
VH-76F1B23E,PH-D718BDD4,Fiat,Punto,2018,diesel,2659.76,DB247LL
VH-C8713866,PH-94BFCB3A,Lancia,Ypsilon,2012,petrol,2671.2,RN302HG
VH-4CD33AC4,PH-666A8D3B,Volkswagen,T-Roc,2022,diesel,24183.22,WW065EM
VH-25A68338,PH-CE7E47CB,Volkswagen,T-Roc,2023,petrol,36734.98,WD179VS
VH-07955F2F,PH-2722AFF1,Renault,Clio,2012,petrol,5298.23,AE131LE
VH-76DEF636,PH-3D751076,Mercedes-Benz,Classe A,2021,petrol,15608.29,SN272EY
VH-78C27F0D,PH-6C614CF5,Volkswagen,Polo,2017,petrol,3266.24,PN704XK
VH-C798716B,PH-9DB2AC23,Fiat,Panda,2019,petrol,7232.69,EB928UB
VH-EA990BFE,PH-56A68ABB,Volkswagen,T-Roc,2019,hybrid,15919.77,AM784NV
VH-E5E552E1,PH-58B6BBCD,Renault,Clio,2020,hybrid,14960.81,WH418NF
VH-99D9D46F,PH-EE2B2D90,Ford,Fiesta,2017,petrol,10771.1,EX903GM
VH-296151A2,PH-C70B7AAD,Fiat,Tipo,2018,diesel,13707.76,FX177RT
VH-2CEA4F71,PH-7D84B8CB,Toyota,RAV4,2023,petrol,27396.12,UU205MM
VH-F3619121,PH-37D94D90,Toyota,RAV4,2019,diesel,13487.93,GI159DD
VH-AEC98FDF,PH-527393B5,Fiat,Panda,2014,electric,2159.07,AH811JF
VH-F979C06B,PH-DA350DDD,Audi,A3,2014,electric,7775.86,TA383YJ
VH-72D11AF1,PH-A9EC0844,Renault,Captur,2023,diesel,20089.28,HI909CS
VH-4E48EA8D,PH-19D22E63,Jeep,Renegade,2016,petrol,8155.48,BB405KC
VH-3E3D4B45,PH-A6E20BD0,Hyundai,Tucson,2016,petrol,11991.15,MQ652GK
VH-8BD6ACFB,PH-EC14D506,BMW,Serie 3,2024,hybrid,48722.25,KN182XQ
VH-15C65B12,PH-DF05BC9B,Renault,Captur,2015,petrol,6554.73,SZ904MP
VH-ADA3ED2E,PH-11B88FDA,Fiat,Panda,2015,diesel,5279.56,EV133OC
VH-7E4FDBFC,PH-EA561DFA,Ford,Focus,2017,diesel,15492.12,YW898FQ
VH-F12CA48A,PH-03A24FE2,Toyota,RAV4,2019,hybrid,23671.94,OZ459EK
VH-EA291B91,PH-CB4B2DDA,Fiat,500,2022,petrol,17256.0,BW633YV
VH-D274D143,PH-010D0782,BMW,Serie 3,2015,diesel,19010.03,ES102UP
VH-669849D4,PH-BAE4C406,BMW,X1,2016,petrol,19387.05,RZ717ZC
VH-728DC9C5,PH-D1E2A061,Lancia,Ypsilon,2018,diesel,4184.01,FJ495FC
VH-EFEE2AFE,PH-E57A0FF5,Volkswagen,Polo,2020,hybrid,5611.87,CC747FW
VH-0CC32D9C,PH-A4E4A992,Volkswagen,Golf,2013,petrol,8102.12,YO197UE
VH-5BE39F8B,PH-02F4AB1C,Volkswagen,Polo,2021,hybrid,9576.58,LJ927MN
VH-FFE08741,PH-6B36F926,Mercedes-Benz,GLA,2022,hybrid,35448.94,QT168KL
VH-3C0E3B97,PH-EBFAED77,Audi,Q3,2017,petrol,16016.83,IV038BT
VH-881640A1,PH-6B713E31,Fiat,Punto,2014,hybrid,1358.9,ED296JM
VH-80BAD864,PH-8C8D5E8E,Ford,Fiesta,2021,petrol,12083.83,HM157OV
VH-0C4D9340,PH-6D38E8EE,Toyota,Corolla,2021,diesel,21828.82,UR121OD
VH-7F0CB73E,PH-6F36D629,Volkswagen,Polo,2015,petrol,7931.29,YN515GM
VH-D123E794,PH-49FD2347,Fiat,Panda,2012,petrol,1542.51,TP714GW
VH-B02484DC,PH-983F34A1,Fiat,Panda,2015,petrol,2288.73,BR235EP
VH-27D59BCD,PH-86C4E1EB,Fiat,500,2013,diesel,4739.51,TY567MB
VH-FBD491F6,PH-1BC5345C,Alfa Romeo,Giulietta,2019,diesel,12372.36,BG644AY
VH-04C43629,PH-A4CD57FE,Ford,Fiesta,2010,hybrid,4037.34,CE614CI
VH-D0185AA0,PH-55FD7595,Toyota,Yaris,2013,petrol,4269.79,NQ420GV
VH-CBB96F10,PH-847BADC3,Audi,Q3,2022,hybrid,19724.28,NK235YJ
VH-E50587A4,PH-4A143619,Lancia,Ypsilon,2016,electric,2205.59,PP265RW
VH-2277DAAA,PH-09950490,Dacia,Duster,2017,petrol,6403.96,AR319ZT
VH-0F42B488,PH-AF2EA6EA,Dacia,Duster,2020,petrol,17868.91,KV502XX
VH-12D4D8DE,PH-90F10F13,Peugeot,208,2015,diesel,7760.83,EP648KD
VH-E6505BF1,PH-8CF041E8,Peugeot,208,2023,petrol,19496.11,OE910UO
VH-AFC111F4,PH-6F5014ED,Fiat,500,2019,diesel,12092.93,XG829NW
VH-5A591B08,PH-1C7D70EA,Jeep,Renegade,2021,electric,12435.25,GL905GG
VH-F98E7D2D,PH-7AD2DBBD,BMW,X1,2018,diesel,20352.9,AJ177JQ
VH-4CF9262A,PH-07A22061,Toyota,Corolla,2018,hybrid,16239.93,NL685LR
VH-4A877CFC,PH-496230CE,Fiat,Punto,2014,hybrid,2737.19,FO289NL
VH-0F6487D2,PH-61F9B21B,Ford,Fiesta,2015,petrol,4817.31,RN649MJ
VH-AD70E5F1,PH-9CF7B831,Hyundai,Tucson,2023,petrol,33490.08,CZ096DC
VH-8C4CE383,PH-8091F4E1,BMW,Serie 3,2014,hybrid,5825.11,PX817YT
VH-18933A77,PH-0A048532,Audi,A3,2016,petrol,10548.53,VJ378NG
VH-6F8F0D5B,PH-1D040FB4,Toyota,RAV4,2019,petrol,18878.02,DG576PD
VH-B0BD2837,PH-D00F3436,Jeep,Renegade,2023,petrol,13448.29,AL844ZH
VH-007A6985,PH-42B49B05,Fiat,Punto,2009,electric,641.95,JZ306NV
VH-F13D1496,PH-6B79CD6E,Dacia,Duster,2016,hybrid,9802.18,AA589EZ
VH-821DF353,PH-85D2C334,Ford,Fiesta,2013,petrol,1985.07,KF386SN
VH-78B89A91,PH-B1571502,Fiat,500,2024,petrol,4526.09,TU962MB
VH-249FD895,PH-2F6E9EE9,Hyundai,i20,2014,diesel,6220.52,XF826MK
VH-3DA58E64,PH-EF221AFB,Volkswagen,T-Roc,2019,diesel,25159.21,DW819ZE
VH-F9AC46F4,PH-74EC2644,Toyota,Corolla,2015,petrol,11363.63,YU253IR
VH-4399E3E5,PH-B614EF0B,Jeep,Renegade,2022,diesel,13726.45,CA920NA
VH-7F0F7D8B,PH-3921B0B3,Citroen,C3,2015,hybrid,5964.36,SM275AX
VH-A16B4FEE,PH-543304AF,Toyota,Yaris,2019,diesel,12293.27,HU383HJ
VH-C902E422,PH-FC6768E0,Fiat,Tipo,2021,diesel,7245.61,YI412VB
VH-A48DE2ED,PH-C4D0989F,Toyota,Corolla,2019,petrol,9635.77,US791DD
VH-68E34C30,PH-B2EC2619,Fiat,500,2011,diesel,3619.17,EJ117IF
VH-687BB8C4,PH-084586B4,Lancia,Ypsilon,2019,hybrid,4784.26,GM061DP
VH-4E7E0B12,PH-AF271F2A,Opel,Corsa,2014,electric,2296.12,UC665GV
VH-D70E15A7,PH-65F073B8,Audi,Q3,2016,petrol,16335.35,ZF029FJ
VH-4F3AFED5,PH-90A66693,Renault,Captur,2015,diesel,8301.11,DK998LP
VH-E184B579,PH-7841920F,Fiat,500,2018,hybrid,9393.66,FQ139XI
VH-80A0B797,PH-639AE76E,Jeep,Renegade,2018,hybrid,17106.89,RA235QQ
VH-913E70DB,PH-15C6D842,Volkswagen,Golf,2015,diesel,12403.54,GA312KE
VH-6C46A981,PH-C0A25800,Peugeot,208,2015,hybrid,5261.87,IP584GC
VH-B75C37DC,PH-4E7E5A99,BMW,X1,2019,diesel,13449.8,XZ863PN
VH-93B8DE68,PH-17A62C2D,Fiat,Tipo,2019,diesel,15490.38,FG461VW
VH-8D7E5E0D,PH-6D494ACB,Ford,Fiesta,2018,hybrid,10174.23,FZ767GX
VH-FECCF97E,PH-D98CECB0,Lancia,Ypsilon,2015,petrol,2101.59,TX919IK
VH-03DC62F2,PH-9E45CC63,Fiat,Tipo,2022,hybrid,14758.04,NG517SL
VH-A3FB9910,PH-F7ECDBDC,BMW,X1,2016,petrol,14785.99,BQ649IS
VH-EFB941EE,PH-D3F3CC19,Opel,Corsa,2014,diesel,2568.12,MA562DF
VH-93C52066,PH-96387A87,Fiat,500,2022,petrol,5315.35,HC552GV
VH-2121BC0D,PH-39EA8ACB,Dacia,Sandero,2017,electric,4577.81,DA053KW
VH-67D3A100,PH-9BCDAF14,Citroen,C3,2024,petrol,7140.91,SZ816KH
VH-61BB3296,PH-4839D5D1,Ford,Fiesta,2017,diesel,9478.2,TG184QG
VH-C203C45E,PH-6D3BA88C,Ford,Focus,2012,hybrid,9468.23,SU655NV
VH-0A3C60DB,PH-2C412DF0,Ford,Fiesta,2022,electric,3733.19,GB704ZP
VH-7F605B09,PH-AD5063B6,Fiat,Tipo,2022,petrol,15914.53,DD959OF
VH-31341039,PH-71C50C99,BMW,Serie 3,2019,hybrid,23137.11,HS090AJ
VH-78C2885F,PH-0CE0EBCE,Hyundai,Tucson,2019,electric,22087.03,JE880MB
VH-0DD3CE90,PH-E01DCFCE,Fiat,500,2013,hybrid,4323.1,UA164CP
VH-2D5DCDB7,PH-18C1AF16,Volkswagen,Golf,2015,petrol,9359.36,KY185LM
VH-180B38DE,PH-DE58845B,Ford,Fiesta,2012,petrol,4921.19,TB771MJ
VH-8415A2AC,PH-343E4CE2,Volkswagen,Polo,2017,diesel,11341.79,TD002AH
VH-ABE3CE8F,PH-F9479C9C,Mercedes-Benz,GLA,2021,diesel,40804.24,KW321XN
VH-EC7EBD98,PH-EEABE8A0,Fiat,500,2014,electric,3477.07,XZ004LR
VH-50EC7EF2,PH-58613176,Mercedes-Benz,Classe A,2017,hybrid,11906.05,DB459JC
VH-5BF15310,PH-6B7E90BE,Toyota,RAV4,2024,petrol,32805.3,IW971FE
VH-DB311377,PH-0F6BD80E,Renault,Clio,2018,petrol,3205.8,KE671YS
VH-2829D804,PH-25A45E48,Fiat,Panda,2020,diesel,8595.42,SP457VP
VH-044EEE0B,PH-8DC57A56,BMW,Serie 3,2017,petrol,17563.73,CI158YJ
VH-E3464B7F,PH-5808C62E,Volkswagen,Golf,2022,hybrid,12293.22,VU117XG
VH-704B4EAA,PH-A1AFAF9E,Volkswagen,Golf,2013,electric,4765.06,GA763VG
VH-AD9AF63E,PH-08A18EED,Volkswagen,Golf,2021,hybrid,26843.98,DK885GS
VH-C7010FC6,PH-4B6981AB,Volkswagen,Golf,2024,electric,31590.4,WO812UE
VH-92329B58,PH-01CE21F0,Fiat,500,2021,petrol,14676.98,LM836OT
VH-2826213F,PH-C40B0DCA,Citroen,C3,2021,diesel,6212.26,CI491NF
VH-ED923A38,PH-579CC7BC,Audi,A3,2021,diesel,31687.78,OD307XD
VH-8279C3C3,PH-6D6824BA,Volkswagen,Golf,2021,hybrid,13652.74,IA875PV
VH-F2494AF2,PH-1257314D,Fiat,Punto,2015,petrol,2410.16,DR632CL
VH-7964CEC6,PH-DEA1CF03,Opel,Corsa,2024,diesel,17225.65,QN074QK
VH-37E6767E,PH-DEE2671C,Alfa Romeo,Giulietta,2013,diesel,2582.26,DB634UM
VH-74051393,PH-EE493507,Volkswagen,Polo,2018,diesel,10782.45,MF897TI
VH-C251750A,PH-79E40079,Alfa Romeo,Stelvio,2022,hybrid,28755.31,DV313BU
VH-23C1F121,PH-DC096D2E,Audi,A3,2024,petrol,44331.94,BB318SI
VH-01FAB870,PH-2233D1E2,Volkswagen,Polo,2018,diesel,4041.27,IH666TW
VH-3539BF8E,PH-07411DFC,Peugeot,308,2022,hybrid,27552.92,HX732WI
VH-94B20152,PH-35F7856E,Ford,Focus,2023,electric,26044.44,LU940JW
VH-EB325479,PH-CCBE7A06,Peugeot,208,2015,petrol,8149.75,FQ743WT
VH-47A7719F,PH-6F9058A9,Fiat,Tipo,2023,diesel,12523.31,KV257CF
VH-239EE64A,PH-0B893C7C,BMW,Serie 3,2020,petrol,20262.71,AV502PN
VH-CE4D1C53,PH-87A36D10,Fiat,Panda,2017,electric,2509.2,CF095VY
VH-85498B92,PH-5A7CADC8,Toyota,Yaris,2012,diesel,4887.56,SA710PH
VH-B6980199,PH-B2548AB2,Fiat,Punto,2016,diesel,3306.21,SV882JH
VH-DAB99EB0,PH-593DB7C1,Ford,Fiesta,2021,petrol,3811.7,YD577DJ
VH-61A08212,PH-4F418B97,Dacia,Duster,2019,hybrid,17155.57,RI457VP
VH-5ED7E0FB,PH-0D29B154,Fiat,500,2013,electric,4535.89,LJ897WK
VH-A7F022B0,PH-6E3C94C0,Toyota,Corolla,2018,petrol,13704.6,IV026QX
VH-9A00C1DE,PH-40A4B5E4,Peugeot,308,2018,hybrid,10761.36,VE039LP
VH-C756AB35,PH-3468BFF0,Lancia,Ypsilon,2012,electric,3906.89,LG361XC
VH-0936DAF7,PH-6C439709,Alfa Romeo,Giulietta,2019,electric,14492.43,UV824RO
VH-B496CEB3,PH-7F6C64FD,BMW,Serie 3,2017,petrol,23659.75,KM443SN
VH-189C52FA,PH-7060101F,Audi,Q3,2016,hybrid,12142.42,SQ916WK
VH-2FB18439,PH-8638285F,Peugeot,308,2021,diesel,26882.08,SZ410ZL
VH-4AB2F428,PH-90B8558A,Dacia,Duster,2016,diesel,11356.04,VE284OV
VH-E2DA1F74,PH-E490F203,Toyota,RAV4,2022,hybrid,24510.75,JP407JC
VH-7DFD7612,PH-ED184254,Toyota,Corolla,2023,petrol,26927.86,GJ074SD
VH-CAC524CE,PH-390CF5D2,Volkswagen,Polo,2015,diesel,3189.59,NL042VA
VH-099E1C08,PH-4E745850,Fiat,Panda,2017,diesel,7254.6,JZ821QV
VH-7DDFB61D,PH-630CAE91,Peugeot,208,2017,petrol,12391.1,EX914GN
VH-103C2A35,PH-7D6D41A2,Toyota,RAV4,2017,petrol,16316.07,BP666LH
VH-739EF12D,PH-6C93A02A,Hyundai,i20,2017,hybrid,9688.99,IJ296TJ
VH-63134FEE,PH-27794674,Ford,Focus,2022,hybrid,14201.12,ZS342EV
VH-048631D0,PH-9C6F415D,Hyundai,i20,2017,diesel,8302.7,RG149JJ
VH-DBA9A9D7,PH-71D975F4,Volkswagen,Polo,2014,petrol,5044.35,RF612MZ
VH-3D6BBE6D,PH-233E760D,Lancia,Ypsilon,2013,electric,1428.45,WK575QV
VH-23C8B3F0,PH-A58DECC7,Alfa Romeo,Giulietta,2015,petrol,7199.86,ON080NO
VH-D759A0F8,PH-52F27F92,Fiat,500,2021,hybrid,6316.47,CY439ET
VH-EC05C645,PH-932BDCC6,Toyota,Corolla,2022,petrol,11798.57,ET406RS
VH-E3E67803,PH-27AD2E3B,Renault,Clio,2020,hybrid,4598.09,MV870AO
VH-DD3C55A5,PH-EB08822A,BMW,X1,2022,hybrid,21044.81,BI591UD
VH-AD00CB17,PH-1BC183DD,Lancia,Ypsilon,2020,hybrid,3483.7,SP019WK
VH-7CEEFDBD,PH-924D1A6B,Peugeot,308,2014,hybrid,10355.89,WG872QE
VH-668AAFAF,PH-E5B857EC,BMW,Serie 3,2014,diesel,8555.66,VU407EJ
VH-AD1A9F25,PH-57D953D7,Fiat,500,2010,diesel,6481.67,DC918AE
VH-EA5ED1C9,PH-334C51B6,Citroen,C3,2017,electric,4604.01,HG087DP
VH-9338FB5E,PH-D85C603F,Peugeot,308,2022,hybrid,23952.75,BD723JM
VH-5BDEB20D,PH-4F097D39,Peugeot,308,2023,electric,25639.11,TV916OV
VH-3A59DCBC,PH-6113D1B0,Renault,Captur,2020,petrol,15373.32,UA328FE
VH-E945DDAA,PH-D2A80E44,Fiat,Tipo,2019,hybrid,5358.08,PP197JJ
VH-7CD515F6,PH-72F5BF3A,Fiat,Panda,2022,petrol,8280.07,VI176MM
VH-43EC6FB1,PH-449761CE,Dacia,Sandero,2022,hybrid,12151.38,EA196JO
VH-2D9A9918,PH-09F3725E,Ford,Focus,2021,petrol,6711.97,SJ970BU
VH-184A4F04,PH-98867C42,Volkswagen,Golf,2016,petrol,5300.33,EO402XO
VH-602F937A,PH-3693A0F0,Volkswagen,Polo,2024,diesel,11746.9,QQ868GL
VH-D66157F4,PH-02C0BD92,Renault,Clio,2022,hybrid,18684.37,FU957EL
VH-CFBBB2AF,PH-426422DD,Alfa Romeo,Giulietta,2020,petrol,7268.05,IZ461YV
VH-06D371BB,PH-18C92246,Volkswagen,Polo,2016,diesel,10407.05,MP298TV
VH-7F85495F,PH-84D532F5,Hyundai,Tucson,2022,petrol,15076.52,EW959KS
VH-77411A00,PH-E41ABE61,Opel,Corsa,2024,diesel,23583.17,CB231AX
VH-13907289,PH-B2A56B59,Dacia,Sandero,2022,electric,9433.74,PV331PK
VH-3E9640DA,PH-EDC44EEB,Fiat,Panda,2020,petrol,10442.36,XM109YN
VH-D905DB97,PH-58A1C2FE,Peugeot,308,2017,diesel,16636.94,DB759XC
VH-13CEC56E,PH-D81DB707,Fiat,500,2011,diesel,5974.44,FK762DW
VH-0A281C0D,PH-B589BD01,Volkswagen,Polo,2024,petrol,20627.73,GI433PO
VH-4D3015F2,PH-B5202A5D,Mercedes-Benz,Classe A,2021,diesel,28132.65,NQ319ZZ
VH-D13C8099,PH-E06BD29A,Peugeot,308,2023,diesel,13497.2,UV020DG
VH-B33D3598,PH-BF747C64,Toyota,RAV4,2018,electric,24980.16,YN152SR
VH-E169EFF0,PH-7748EA30,Fiat,Panda,2020,diesel,3506.84,GG855SP
VH-2668BE04,PH-76ECAFCD,Toyota,Yaris,2013,hybrid,5866.85,ZC619ON
VH-B312ECB8,PH-6AFC398A,Ford,Fiesta,2010,petrol,2505.01,EZ117QJ
VH-251B78BC,PH-9F54EE86,Volkswagen,Polo,2024,petrol,22050.52,BT034RK
VH-926F779C,PH-86AC5834,Volkswagen,Polo,2020,electric,4668.92,MW241LC
VH-CDB1D70A,PH-89932955,Ford,Focus,2014,hybrid,6897.68,QT690QJ
VH-6CD91880,PH-2759CA1D,Fiat,500,2022,petrol,6300.58,SP005IU
VH-CCF6A008,PH-DD0164EC,Mercedes-Benz,GLA,2020,petrol,33956.73,IG023KY
VH-B1AC6B37,PH-BA293444,Volkswagen,Golf,2013,diesel,8705.48,YV719BH
VH-7F4FFA6B,PH-4E4D2368,Toyota,Corolla,2018,petrol,11925.35,LC918NT
VH-F3B33F78,PH-92FC06E0,Renault,Captur,2015,petrol,8347.73,EI107XB
